source,target,ED_purchaseValue
0x8660a7e2d207d2a37ef11c4930bf4efdac5da962,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x866b89995743ad22e2bd2c610fe7e164fd73af27,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x86b7fb2d55d43e8804826ece7c5624462159b5d1,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x86be7c25942c83584f257629048a89cef316f0bf,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x86bf97a8356690456f4040dd0172aa3d4d5315e2,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.6
0x86f63907428cd03576fc980a8f66855731eb0351,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x872d1e3aaeb7536c3bd4acf1a03109150c9fc757,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8733593b6418be9a0ccdef9bbb8c0cc4e7be88ac,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x877cdd92852ec06bca8d520372b266dc9195f0af,0x25cbcfa16e43e58517f80d583087ea89241293e6,0.05
0x87885aaeeded51c7e3858a782644f5d89759f245,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x87948005f2e5fc6f9aeb833c252bec07acea29c8,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x879e932b55c14ab7ceebb74fe94d2015fdc785b2,0x25cbcfa16e43e58517f80d583087ea89241293e6,0.2
0x87d9c2d9990a9f3a18f1377ff20d9945f9eb3792,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.05
0x87e32d4631d728d6ad7ebcd133b11febc9da9b93,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.15
0x87f16c31e32ae543278f5194cf94862f1cb1eee0,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x88004441a0f79727d19a2697344244c901736e0a,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8849f498d306b4122de8274a970d21ba1ad9bc29,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.15
0x88b503c81a4fb9c9c5464dd3c6835fc34b2cc85d,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x88dfb896b582573e2033424f72503ede8e373efc,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.060000000000000005
0x88e3628ff52232baf471b03b10d72ce1ea2281f4,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x88eaf971d7babed6d13dd31d0aa7dc5c1f3f7989,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x88f516c04969f470888473458b5e09342da08b7a,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.060000000000000005
0x88f5d29b88664371401b6786a01db137fc5fca61,0x2920a3192613d8c42f21b64873dc0ddfcbf018d4,0.01
0x8913b99d5efd9e391ade59168230f6425813d90a,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8926b75642c2650ae3c5b227bad2f7158ceaccd1,0x8926b75642c2650ae3c5b227bad2f7158ceaccd1,0.01
0x8940866a6d3ceb7225853133a86a45692a2f42c5,0x7fdca0a469ea8b50b92322afc0215b67d56a5e9a,0.01
0x8989a26d82c14fc96e8c2abf3e8d60fc3c3f5eb3,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.3118
0x898e4a3efa0aef2a0bdc17d29b129aa3dc70910d,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x899416ea9902f505e34155cf5536f9f1ceeb5143,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x899416ea9902f505e34155cf5536f9f1ceeb5143,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.060000000000000005
0x89baf826918760977cf826bcb528f437de3cf893,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x89d1ca67e7e9bde74fffaaee6343faa13c759dc9,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8a07fa8afa2c54bc47da559a0ab4bc15b43bc897,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8a07fa8afa2c54bc47da559a0ab4bc15b43bc897,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.11
0x8a333a18b924554d6e83ef9e9944de6260f61d3b,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8a5df14db8acfdcd6cb824299e08ad1356b8ecf4,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8adc376f33fd467fdf3293df4eae7de6fd5ccaf1,0x25cbcfa16e43e58517f80d583087ea89241293e6,0.05
0x8af6ec0cdc9b4bf2a489cf6db7ecd961df3c00b8,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.15
0x8af6ec0cdc9b4bf2a489cf6db7ecd961df3c00b8,0xe3309dd02f1f7254b8cbe478ac7b5519802e151c,0.01
0x8b21033337a7066bcff10fe0b3ca2a9da1c58a1d,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8b4a8c1f32761d820d12015b293d24a2ec1b47e9,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8b50e97f5a1434ff3d686f88528c3f0817b863f5,0xe3309dd02f1f7254b8cbe478ac7b5519802e151c,0.01
0x8b6e81884f7dfc38e0eae0b2b7237b399a9b2a34,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.05
0x8b7d79a679c10bed518fe905d764b4b7667f24de,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8b91c0dd24c4fd4f973e49ed8568921e31cf38b7,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8b91c0dd24c4fd4f973e49ed8568921e31cf38b7,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x8bb5e1374e85effd86103335ff12ce943e9e29e3,0x25cbcfa16e43e58517f80d583087ea89241293e6,0.05
0x8bbe743d57acb00e2f555c12fc5c752b069b9bee,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8bc015e77efc0513ad56a69affd9ea5a8388673e,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8be3fd8a423c38131aae0330b20ceec425e0e50e,0x2920a3192613d8c42f21b64873dc0ddfcbf018d4,0.1
0x8bebdb7f971d126bed0084c4cc651be40bee0519,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8bf8214c5824fa5cc90b548ff95cf3adf3fcb8bf,0x2920a3192613d8c42f21b64873dc0ddfcbf018d4,0.1
0x8c2e843664be468522769b0d1b3b604a17962249,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x8c2f561bb0694510eea617d37ce15cd457c4c788,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8c3342591822445e59729f276f5d6bda0223d550,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8c3b776bdac9a7a4facc3cc20cdb40832bff9005,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8c3b776bdac9a7a4facc3cc20cdb40832bff9005,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.1
0x8c5ba8d0017c92527daa77b145919a77614dfd9e,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.3
0x8c6c76684cc0a527aee41b71952769fc67823913,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.3118
0x8c779811306cee2fafc908c557ccb4be9ff20a01,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8c913aec7443fe2018639133398955e0e17fb0c1,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.15
0x8ca13ec6efd27404dc63a8e914589944bcd966b1,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8d07d225a769b7af3a923481e1fdf49180e6a265,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.12000000000000001
0x8d138c01765483cb79d787ce5933f609cbfdabcf,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8d138c01765483cb79d787ce5933f609cbfdabcf,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.81
0x8d4a025f44c0fc80e0647cf8480f9c937e059b23,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8d56c479db6325653a8cd0468348b85029f2a068,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x8d7ef68d3d17fe776254f4d023b905369c897230,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x8d90370e153499193caff8249bfc75d9e5bd5a45,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.15
0x8da02d597a2616e9ec0c82b2b8366b00d69da29a,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.15
0x8dadc232594640a6444b4d1d3c927785372ceddd,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8daf30dea39fb89c5e039065b7d1973863b38352,0x25cbcfa16e43e58517f80d583087ea89241293e6,0.05
0x8dbd839d4fca903c69d109c4e955a2af438a76ea,0x25cbcfa16e43e58517f80d583087ea89241293e6,0.05
0x8dc296c44155b40e700690234ce69c1dacd3ed12,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x8dc9d43df20681cd62ca0acb24ae7ce2794f835d,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8df937afdf1d08c2ba565d636ca1365a42144385,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8e0ede889e93cad08dd64e7985295a90f95062b4,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8e0f23de12910a584d4898787d0a00f9e162aefc,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.05
0x8e437c286498dd2a6216ede8722e6b742e253269,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8e437c286498dd2a6216ede8722e6b742e253269,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.060000000000000005
0x8e551ee9efd11c69bc21bff1f35ee7b12ba1784e,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8e5de6a091c36d7bf855abb14ca6b89a8430585a,0x2920a3192613d8c42f21b64873dc0ddfcbf018d4,0.01
0x8e9e38f6224de3c40a5936946a8f7aa35f89fb3b,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8eae2f555dc8b3a339850c8a45f14b02848a7d9e,0x25cbcfa16e43e58517f80d583087ea89241293e6,0.01
0x8ec275888c1f23f49fb8aa8f350c9530d117d934,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8ed5003d47e6b8a7024ef9cee90403ed786b151e,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.02
0x8f02b07bcf350f8d390197a7eb90bd4ef0222f12,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.15
0x8f08ee5e3e44bdc28127e050fcb13f5e4671433d,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.15
0x8f11796c0d93a54039f626ab4f17b4398d659ec4,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8f11796c0d93a54039f626ab4f17b4398d659ec4,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.21000000000000002
0x8f31a252afd2de226a22f3dc18b7af27d5ad4a78,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8f45f5e008260ace832a6ef0755c44e4a927abea,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8f5e117858b96780ae6c0f2ac9616fd313b8a501,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.01
0x8f643ee0011871df27c64efce1aa3f78d6e4d166,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.15
0x8f6c2b70f1ae03db5c92d25bdc13d4027faa4e18,0x25cbcfa16e43e58517f80d583087ea89241293e6,0.05
0x8f804dec80028cb5bbc5537762b27629a4ab6c94,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8f97c9ba31097e5c0f96a492ecfdbf92be5b4126,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.060000000000000005
0x8f9be4310f9abb0e5843cc6363908c9b01dfeb3f,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8fac841807e21807f511daf3c04a34cd78661f4c,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.15
0x8fae2df5b0c5bbb7fc31dddec9bf045c55642bd0,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8fb7de9825bdebf9d66461da21f20d60a19c3970,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x8fd500ee7ab804f4d12649a7b96e08693a8c4cf6,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x9064abe13d219ff7482f1a434eac8a8c8c9bcf30,0xc7a0d765c3af6e2710ba05a56c5e2ca190c2e11e,0.01
0x90b0dec1f1bba847015904c115b8a99bf22925c5,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x90eb355a85ea5324529224945bb55f1960da1b47,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x910c60c049d833a7fd2f5bda310bbea1c5fa3598,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x910ed86248a4afc2814e115ae415ac94198168d7,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x910ed86248a4afc2814e115ae415ac94198168d7,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.15
0x910ed86248a4afc2814e115ae415ac94198168d7,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x9115b05c877ac8f2f8c02aeaea35f58427790e66,0x25cbcfa16e43e58517f80d583087ea89241293e6,0.05
0x91528e85c5fb803515505198b7647d93e90e01d9,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x9155881a99c41620edfc889e18ec180cdd567bc6,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x915aa445720020eb1a59151e831111369b08e118,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x91e371c3cd3aa81af27b1602d4d8cf9d81ec5a90,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.060000000000000005
0x91f3acf393de794e7291fbf36dfc408da617cff0,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.3118
0x91fbadd13290c78992634ff415ad7bdaaef2c389,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.3118
0x9272be06798e37c187a1b466de2650480649ce1a,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x92cee811160734ff2eaa6e760a8649a62bd3f7ee,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x930a7cd60a633128b7c5181307781e6d033ba51a,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x930fff2164d24cf69e2ca3deedf022d117bee7f1,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x931292c42a5f600e80d75b7c7743f0164240882c,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x931292c42a5f600e80d75b7c7743f0164240882c,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.15
0x934b510d4c9103e6a87aef13b816fb080286d649,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x935d2fd458fdf41b6f7b62471f593797866a3ce6,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x9371a03a0f8343c34218f4130640081da75c4689,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x9389e143dff86096766cd9ff82198857745a8d7b,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.060000000000000005
0x938a0af4b86057489bc651dd02c080890d8ed5e5,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x93e45360f7e5b0b85d8e65dae9fa1a6f2af56819,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x93f0ba8e3ebb162d5ce69b3dfd1e420e8c7cf38b,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x9400e3b00ad9a7bbedd6912cf92f8fe34adc00bb,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x942cbea64876ff0b2e23c0712b37dc0091804e9c,0x03942174b8e362d168e5c26d9b4339ab36d970b0,0.01
0x942cbea64876ff0b2e23c0712b37dc0091804e9c,0x25cbcfa16e43e58517f80d583087ea89241293e6,0.05
0x942cbea64876ff0b2e23c0712b37dc0091804e9c,0x2920a3192613d8c42f21b64873dc0ddfcbf018d4,0.01
0x942cbea64876ff0b2e23c0712b37dc0091804e9c,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x942cbea64876ff0b2e23c0712b37dc0091804e9c,0x7fdca0a469ea8b50b92322afc0215b67d56a5e9a,0.1
0x942cbea64876ff0b2e23c0712b37dc0091804e9c,0x808a2adbd0a3fc679e3f7cd18d4f579bfcaaec9c,0.05
0x942cbea64876ff0b2e23c0712b37dc0091804e9c,0x942cbea64876ff0b2e23c0712b37dc0091804e9c,0.001
0x942cbea64876ff0b2e23c0712b37dc0091804e9c,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.15
0x946a7f01faac21d2e9a81e1e9b4bb4aecb0cedd9,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x949032078d5ebf7d851a43284cd21323e0431247,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x94a0321182f95b4b54537a6dd78df5750df3513c,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x94a0321182f95b4b54537a6dd78df5750df3513c,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.11000000000000001
0x94aaf5ceb457057ac4d1588257988d487272984f,0xe3309dd02f1f7254b8cbe478ac7b5519802e151c,0.1
0x94c7c5f905fc888ddc48c51a90b68ddec44f8d8c,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x94d2691b5e7e169c6aaf039dadd4779bf51b0ad4,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x94ea1fc190f440e8e109ca1ae8540a4efa1dcec5,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.15
0x94f374bd6f5df3ee02e4438eba49ad8767d029b1,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x952b0c9af8f8aa7c11e51384a9ec39500a9a17b1,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x953bb3aa4671b859298d98f70890b510176add63,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x95465fde2e76da172ebe047167bca1569d47ba5b,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.3118
0x95465fde2e76da172ebe047167bca1569d47ba5b,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.05
0x95b1a87849edb0bf836c843683369fa3f9e28101,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.15000000000000002
0x95b686d039f30c6d2dd9e82383254f32e4ada8e6,0x320562f05baeeed8aa76a0110008bf0c8c156a8f,0.1
0x95ba6cd902c5ccef17877961b3799e3b50e54294,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.11000000000000001
0x95c1b8e96bd960dc50bdcf6acf0f78bfd5301a39,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.3118
0x95d9bed31423eb7d5b68511e0352eae39a3cdd20,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x961dacfb0b3004385fa95989722724e25c327955,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x963c4207620d2d65efc517590a7528922bae630b,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x9687d62c9e387b85f89f4a244fa92eda1582575d,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x9687d62c9e387b85f89f4a244fa92eda1582575d,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x96a5fffead3239736c0948a4459f0828a6e139ed,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x96aa69713ced2f836333b98fa0487914d2399289,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x96dc89dbe84970ee42a2f0b35fb50599e6745ff8,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.4677
0x96dc89dbe84970ee42a2f0b35fb50599e6745ff8,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.31
0x9747e0d15b824b7f4b69a0742fc1c5987b0bc3ae,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x97522b9ea400a423a25f9d51bf5d6245cad463fc,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x979284053aa656630961bfbcea2e4ac233b898b8,0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,0.01
0x9798a181e731ee9d3abffc5ae15c93ca3d95a8e3,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.05
0x97cdef79d441e922ce30cbe88c63f83773e78c19,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x97fb0eda14c48073332915a0f30b52f37958b7e3,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x9829335c360932cb6c17e5a51836de33a0ae30ef,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x9832dbbaeb7cc127c4712e4a0bca286f10797a6f,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.3118
0x98397a068d413d3c92a506f98c5f25d33a9dac14,0x2bd5d2e3d5852ad9960638083cb7c9f493e7a597,0.005
0x98397a068d413d3c92a506f98c5f25d33a9dac14,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.15
0x98584e7a19d270cfac536379158892a47095282b,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x986204cc94428354885e237d87dc0ff9836dfc89,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x986204cc94428354885e237d87dc0ff9836dfc89,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.15
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.21000000000000002
0x98ac2f6a0f3e2d4ca997c73df4f924b8829c6215,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x98bd4c1d3a5f75d8a41b2cab04d79408cd521eae,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x98c1d8a5cd2e6fa559ba6ae0680b388b799ac231,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x98de69fc87790bf9679e5b781a03e6821f3d2f75,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.1
0x98e073b579fd483eac8f10d5bd0b32c8c3bbd7e0,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x991eab4b0fe73cb28f69b2e821a85525fe921bdd,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x991ef5b968ff457bfcbb1512c78ac3549325aafe,0x2920a3192613d8c42f21b64873dc0ddfcbf018d4,0.1
0x99442576d50f471c7ab096af4041ffd196a2b079,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x99901ec3cf5bd76890e85e32ec3571421a304292,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.3118
0x9994832a4980bcd500b44ceacba77efe5226304a,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.15
0x99999962aca5acb687f514a01b6282eab31ec8c6,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x99999990d598b918799f38163204bbc30611b6b6,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x99a8f1682ca7d1ca2674be8218c2054095270684,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x99c515bc95e43697b38f419d5359a3876b68e538,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x99f4f03f53dc5cb4a1bb01ebbe29a5a4104c1ead,0x808a2adbd0a3fc679e3f7cd18d4f579bfcaaec9c,0.05
0x99fa48ccea8a38cde6b437450ff9bbddafaa4fc8,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x99fe1a841d59379acd34da92ad01cf4244e73475,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x9a048a7bf38306c055c05606a6010c78cfc7c1e8,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x9a22a348cb3d4be207aec0d45267671cd68ae2f9,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x9a568bfeb8cb19e4bafcb57ee69498d57d9591ca,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x9a58a4e170d6e884fe29834f3b3cfc4982bb108c,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.3118
0x9a95c18b665e06558d01e6934d1d9c21f12b407e,0x25cbcfa16e43e58517f80d583087ea89241293e6,0.05
0x9aa68a8051e2dd9b887aa95509f8b1d7e4dd31dd,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x9b16934cac831c822fc73e92a1af1f1fabd4bccd,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.3118
0x9b1a1d93cbc4c3a5584b7e58656e6dac00b4fcee,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x9b307bbc68960b4e84a1a8ac4a025aef831819bd,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x9b3fc8c04df664653c2fae22208849203318b0ac,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x9b47df9fda1713163a60e43aa8570778433c2bfe,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x9b7d7c4ce98036c4d6f3d638a00e220e083116c7,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x9b815dd3e2d30cfef33266fa4c6a7b37bd99edfe,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.060000000000000005
0x9b87e1fd164e70e6fa8c7fbee5943c2532f7834b,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x9b921fad875b06183d3992a125026c89915d71f6,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x9ba0022ec84e92dceac90d0a22e3a857ba37bfe6,0x25cbcfa16e43e58517f80d583087ea89241293e6,0.05
0x9bb25bfa6938cbdcd7aa6626b32ee553d76a4dc6,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x9bb3d4cc7251fa56440e0145162319fcfeccf975,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x9c5083dd4838e120dbeac44c052179692aa5dac5,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x9c64e4fe8c13afd4176913f307c3572191c65c92,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x9c6c5f1b566d579cf3892b2e22bcba7d9380dcd5,0x25cbcfa16e43e58517f80d583087ea89241293e6,0.2
0x9cbbcd3b4129b1c00f0cd851baf118ebb0c4f168,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x9ccd50cbdeea92e14ea6c6941955a0bb7dce2df5,0x25cbcfa16e43e58517f80d583087ea89241293e6,0.05
0x9d1b972e7cee2317e24719de943b2da0b9435454,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x9d2e54dfae6a4344c9a9db96b19b013feb88bbe6,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.15
0x9d6a2716f843d84e2bf81127ffff5176a0b647c2,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x9daaad3989d9d3149a8620a8ef8ca5db2cddfc38,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x9daaad3989d9d3149a8620a8ef8ca5db2cddfc38,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.21000000000000002
