contributor,contribution,contract_address,creator
\x2206445d241ccb7dae93b2d2acfc67f75b90fd76,0.20000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\xea5fc728e6727bd1f83572f3d799411652c575e9,0.01000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x980e2bf8368b26e070d12438c3ce9ab8cac60c65,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x12a0e25e62c1dbd32e505446062b26aecb65f028,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xc140f172013cdbdf9fa0d76c1b07baccb8fcd2ae,0.20000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\xcc478b62fcec51991c8082f6c5e0891d9cde17df,0.00100000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xc8ba289497fabf5bc480fcbc32d5c57390d9ac4f,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x682668912cb71471b87733e95a6d51af2d3b1da8,1.1000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xd12defb3279003a6656023135edc975ed4d918b4,0.10000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xa08dd4d9fd66a84f36da3229e0b8b03f23c3e55f,0.05000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\x8d43806a3f1c1a82436c0c21a4dc7b8889beceb4,1.0110000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x8d07d225a769b7af3a923481e1fdf49180e6a265,1.0690000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x10f5d45854e038071485ac9e402308cf80d2d2fe,0.10000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x44e9e84cc5e53270e38eae09120c24a0eabc3e40,0.15000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\xeff0c128d7c5c39b06924d750ffa0296066a3220,0.02500000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xdca9184f72bcc0838fbcbae7a46a86d9d4a52b63,0.10000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\x22f7887308852d74fe035dbf42f3462aa8151709,0.01000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x7ecb7a50d54d7985604dba59acb2705b0871572c,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x1f8a7898d5237ff11ea52d85cc3b633e6be9a939,0.00100000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x03b79c0c1487a68aeabd9aa4ce779dad77855f52,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x8f97c9ba31097e5c0f96a492ecfdbf92be5b4126,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x70305cd3d6639504f593f00668d7e5b3cfd6cee2,0.01000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xf84adc33c0c7c918b0ceaafb321c64ea0efef308,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xaba4fe51a30afd5e3c26d2c6257d0b88ee73e30f,0.10000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x9a3aa8a638f8e67ff73ce671ac49bc3d2eb69538,0.00200000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x7d0068d0d8fc2aa15d897448b348fa9b30f6d4c9,0.05000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x847dbdef6b03aac8be266598928ca0d994aaa400,0.20000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\xc18b53f17b14601af0b29880ecb6ca40f8fed45a,0.10000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\x16ffe3938b69132c72a5b0250708792db72971b4,1.1610000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xe340b00b6b622c136ffa5cff130ec8edcddcb39d,0.05000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x3c5f216890e3015c4ed658eec425bc9306b38ea3,1.0100000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x8d7d7751b908e33e8b362e8fa7e61b13ad1a68a4,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xef9af31531c75d5e5609ee4aaceddfa23c8b0db6,2.0000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xa4dd9f99359e09a3a6bc0bc4f685df8b173c9c8d,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x057ee17c467852f4df0946fdcac72359d11eb555,0.10000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xfb4974917850d9d82d812dd49221eb0b4c2f240e,0.10000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\x4a0789f9de105bfdc729039d8d7ba781e9a3c3d8,0.05000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\xde6257c646536995637bdd19f9fbe5c40c9c2048,2.5000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xcdbb43a1bacb5fe29ff895c7f79dc9dd0d536f71,0.02500000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xcd08d1f2f083f96edd4fa8143c99bf2bc2166fc3,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xccf7872841ba2309ffa42eb0d4b55dcdcf32908a,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x324f099c5b98c0c9964071481c7762b6635d6733,2.0000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x787b4b7ffef8eddad54f311039acf4c36fec9593,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x4dcf40452cb23f4896f975dadecab9d5b60d7ac1,0.10000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\x40b9136318d9dd0ec7cfb94688ceb5a2691040ed,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x54021e58af1756dc70ce7034d7636de2d2f1fa74,0.60000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\x17e06a4190444596a4727496b565f8cbc34bbb1c,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xf3bfa97c8f0a981bd7f54fffae3e751ab7d7fe8b,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xaf30b0285bb41bdbb732e4a533874901e4943522,0.10000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xf78108c9bbaf466dd96be41be728fe3220b37119,0.05000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x0482d6bf3b83470ee4ee87c20a98d38249138e1b,0.00200000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x644156537bdb3eaf81c904633c3ba844d5feb00f,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x9ac41e441131d8bad5f165c2a8dd71e5f7bfaea8,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x8a2ff7f45955bd3d4ad679741ccd35304825637b,0.00300000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x13ebd3443fa5575f0eb173e323d8419f7452cfb1,0.01000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xda59a5ec18a3bc48f1346a1a439aee253405f2a1,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x42a411b5fa93770097857598165b712ec88d31d7,0.05000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x92362e4db8db96c8103f3173d1867643b1cd2422,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xad66946538e4b03b1910dade713febb8b59cff60,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x3fc379b04edbd35a662b43deb055a2811605a98c,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x09be9ab0eb61327d26904bae69efdc6633d5eec8,1.1000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xa810bd08e581584856e7c635440610edd4f27147,0.10000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\x1fca36eccfdf8482492fabfd98266956a97e854d,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x57efcc7607cd2da49d73e8f9c88ed114cbdc5cf7,0.60000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\x273061aa9b9ddddce5b7c2d1eb7237611d558d4f,1.0200000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x6aa72cdad644716b898d75e4f651e538d05e1875,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x9ccf2cb415399ff3aff4b9f452d5e1a89c84d276,0.01000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xb8332710ab60a1b2e8fe6d775d83524c9e0ce136,0.20000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xae91cb00c413a8d6089ba0bc8bf66fba47a912ea,0.05000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xf461b7e6cc342d2942379cab5332671d4b9eefee,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xe257712b092001556844e146bd321ca8c3f3b7bd,0.20000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\xe50a05aafe341dce62256e6d5e806b4b2bb309e5,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x0d0bd6469be80d57893cf1b21434936dfaa35319,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xd0f6f4b5d4220d2b7e1ab762f8e5fbe27aef0434,0.10000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\x50a8c3d1a484c185f25f355a0b40b03ddd528bf5,0.00100000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xd3c1b9a1959b8be13252546871d37d83100caf8d,0.20000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\xef58304e292fbaeacfdec25b67b3438031fde313,0.11100000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\x4ae901fbdb69ea08d63224964fc5e9696f0fe6d0,1.2500000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\x3d9456ad6463a77bd77123cb4836e463030bfab4,0.20000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\xf627e5f4bad95a956468d8bb6ee20b119f992e96,0.10000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\xe29de8c6088d241647e6456f8b4755a3d0f7c8b1,0.10000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\xc4fb550fa8f2a6e5178711e56d5b48dedf897e5e,0.06000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,1.1600000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x0bd40aaf24d7c365338d23c252fe47b35d1e4bb9,0.00700000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x4d2ed284cb9ebaab06bc01cc1c7f824e5b161378,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xf73fe15cfb88ea3c7f301f16ade3c02564aca407,0.10000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\x2fcc020f72e5d2edd2a24d04f3dc90d7fdfbd1dd,0.60000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\xc1da0ba7c7701528641dc6d0794bcadbca870584,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x083bdbaa68acd8cbfdbe5502ea8a27e9322e9bae,0.50000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x43301de8311bef68045f647c0e0b6dccbe648c58,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x32a7e4fe818d6b5397a159b3ca609330e178b64e,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x5371967bec1dbd022bfa22e4ec867577c0b6ca2c,0.00200000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x075dceb6ffc8d9edacd7f449d00987d33b6ee138,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x0e11de3e815491b1383d2b9c4f99095c20b5bd90,0.10000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\x2206445d241ccb7dae93b2d2acfc67f75b90fd76,0.10000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x04c95c6f8ea7ff7c3f7a2f148fae75650c5a875e,0.60000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\x8f1083db77b5f556e46ac46a29de86e01031bb75,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x44fd8c2bdb8d9115e32ce928b61353cef483c540,0.05000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\x61d8bf0c1ebde1be56bc145ff5e9018feed32835,0.10000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\x5127c8d44affc893f7cc169091f74cea1fa4f6cb,1.1000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x9687d62c9e387b85f89f4a244fa92eda1582575d,0.20000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\xf417ace7b13c0ef4fcb5548390a450a4b75d3eb3,0.01000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xa49958fa14309f3720159c83cd92c5f38b1e3306,1.3000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x27e1be845635885f23f05f8ea0e3a6c340076ccf,0.40000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\x5cc45efa0104f2e5593eaa249afd8967f41fee95,0.02000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x93186f4f7bcd72e804fed455f29dec21db95d445,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xfa3d5ab0731be99c59bebf4d65afe1d5c5527799,0.10000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xbdc4199575a5fa3f19e9888c5d51bde798f404cc,0.00100000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xad1b4d6d80aea57c966d9751a5fe2c60a0469f60,0.20000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\x4a64b2820a06a67ee878157a7f48611463d6bd78,0.05000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xf486d56cce70c481b3455af901fcc4f03fee8107,0.30000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\x7d6a0725607ff2f4ebf24ce749617656435dba44,0.00500000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x73fa9df99faaa8d110c5afd917355eba0f993362,3.0000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xea24943c595dac8149c749a70b37e11b77fc0a4e,0.00500000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x683a42e5b414ae5cf79ece7e369ca5937fdcdc11,2.0000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x1334fdd8ae0694168785aca024768f1d99b65ff9,0.02000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xa5109d7e4790143a91d673ba545405bf396806cf,0.20000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\x512fce9b07ce64590849115ee6b32fd40ec0f5f3,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x3da59eb9185b88b06e3a4f71c6481cbfc97830b3,0.10000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\xfb074aba249f6a75eda10996c3efa6d66465b8b3,0.20000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x025f34a94b7cb0e2749f190893f2c023ea2fc074,0.01000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x3f99bdc0263a7b4170a3eb1fce4457b82df0ce0a,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xf83abc519e046c5391d219fabf1a3c87dd5924d3,0.00100000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xb683a2056526162c4771d363204af41ea8c1ec52,0.20000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\x135c21b2da426760718e39da954974c4572ae9f6,0.25000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\xe3af2916376bad38ffbeb497ea3f7d36dd2efc7e,0.20000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\x942cbea64876ff0b2e23c0712b37dc0091804e9c,0.25000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\xe89069529689849588cd65344c034a35289f44ea,12.3450000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xb0623c91c65621df716ab8afe5f66656b21a9108,0.10000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x88f5d29b88664371401b6786a01db137fc5fca61,0.25000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\xf69efcc2dece59fbc75b23ae75f51dd7be3bb1e1,0.00500000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x66da63b03feca7dd44a5bb023bb3645d3252fa32,0.25000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\x459da68fbf9e09c30ccdaacc377da70f4ea7bd27,0.01000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\xbeb910ae193dc54411747ac236e67d221ff3f1d7,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xfeea4eab940c6cb7fd79f6658e216f280f6782a9,0.20000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\x02a6cb87a1f11406895ecf342c6c7d38cfef5cdf,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xbfdb50dc66c8df9fd9688d8fe5a0c34126427645,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x2e6a6432e4ae0aff2b4a6143922a6aca7a6ca261,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xbe1088d87f8a1c5ccb210fd7912c09885657e126,1.1100000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x49ed42d685a43068df4a463de4b512aa4e47f893,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x85ae03c58305cc4d10e3464f5583bd8117cc9b3d,1.0500000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xe2d128323cf7560a6e7a82726d7b425aedc7a556,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x713f90407fc49f0bc59a6661c23fb67692a80e6d,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x692e85f4585d7408d2a1ba1f8c428ffd294101f6,0.20000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\x2ede0ccebfb3bf307dafc57ff700183391620a69,0.01000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xd76be5cd9aac57eeb1ad1ed6b44fb3772bfc5186,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
