,buyer,valuebought,seller
434,0x66c97dc031bb2f6ad421cef7b01de0ca2ae4fe64,0.62,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
435,0x08d816526bdc9d077dd685bd9fa49f58a5ab8e48,2.3,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
436,0x08d816526bdc9d077dd685bd9fa49f58a5ab8e48,1.4,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
437,0x08d816526bdc9d077dd685bd9fa49f58a5ab8e48,1,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
438,0x08d816526bdc9d077dd685bd9fa49f58a5ab8e48,0.63,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
439,0xc6bafe1a6b3e181f26c9f328e340f0ed06558d73,2.4,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
440,0x3cc04875e98edf01065a4b27e00bcfeddb76cba8,0.64,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
441,0xc3580d20b7577e7388eff874ab203acd6fffdb30,1.45,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
442,0x3b3c01c9f5d8e04956b799b5503bb89968b4f768,2.5,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
443,0x3b3c01c9f5d8e04956b799b5503bb89968b4f768,1.5,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
444,0x3b3c01c9f5d8e04956b799b5503bb89968b4f768,1.05,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
445,0x3b3c01c9f5d8e04956b799b5503bb89968b4f768,0.65,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
446,0xba0111f5ec1b6f2f092e9730f5f64840f3b42c95,0.66,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
447,0x1aa000e34290c1ce5cae1084cd46b1bca04ba6f2,0.67,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
448,0xc776e785fb900dbb8846b5fdf30630f48b0cac5e,2.6,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
449,0x18625142e5e576c524329b2568884099e4d9cac1,0.68,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
450,0xe01a97fc4607a388a41626d5e039fdecbfc6acd9,1.1,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
451,0xc776e785fb900dbb8846b5fdf30630f48b0cac5e,1.55,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
452,0x1e3882aff34c1eaf5507e77026f215085bda1e19,2.7,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
453,0xe01a97fc4607a388a41626d5e039fdecbfc6acd9,1.6,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
454,0xe01a97fc4607a388a41626d5e039fdecbfc6acd9,2.8,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
455,0xe01a97fc4607a388a41626d5e039fdecbfc6acd9,0.69,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
456,0x1e3882aff34c1eaf5507e77026f215085bda1e19,1.65,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
457,0xe01a97fc4607a388a41626d5e039fdecbfc6acd9,0.7,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
458,0xe01a97fc4607a388a41626d5e039fdecbfc6acd9,1.15,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
459,0xe01a97fc4607a388a41626d5e039fdecbfc6acd9,1.7,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
460,0xc776e785fb900dbb8846b5fdf30630f48b0cac5e,0.71,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
461,0x18625142e5e576c524329b2568884099e4d9cac1,1.75,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
462,0x3e73a83f78fb608ce6bd6b7d19cc1f0923cdde34,2.9,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
463,0x202eca424a8db90924a4daa3e6bcecd9311f668e,0.72,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
464,0x8289432acd5eb0214b1c2526a5edb480aa06a9ab,3,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
465,0x202eca424a8db90924a4daa3e6bcecd9311f668e,0.73,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
466,0xf627e5f4bad95a956468d8bb6ee20b119f992e96,0.74,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
467,0x7dfc2053be1b5c9da8bf6468eb1df6a745f0f254,3.1,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
468,0x1104ba29ed2b40d1f97fb9c2f50a9c876444a10c,3.2,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
469,0x7dfc2053be1b5c9da8bf6468eb1df6a745f0f254,1.8,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
470,0xd23703521516458f979d7c951865979051d62892,0.75,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
471,0x4369d774e6248fd7a5f306da65dfcd7a0bd819e7,0.76,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
472,0xbd8511ec3ae39e8266280dc10552642e498f9c2b,0.77,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
473,0x6d7ddd863eb2dad990bc05bdd3357e32850509e9,0.78,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
474,0x2ff0fa8e27d79d2c5f83623bcf480905745c2039,0.79,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
475,0x4369d774e6248fd7a5f306da65dfcd7a0bd819e7,1.2,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
476,0x4369d774e6248fd7a5f306da65dfcd7a0bd819e7,1.85,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
477,0x4369d774e6248fd7a5f306da65dfcd7a0bd819e7,3.3,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
478,0x9687d62c9e387b85f89f4a244fa92eda1582575d,0.8,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
479,0x0839118d8a5bbdd693512124561f377290152692,0.81,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
480,0x0839118d8a5bbdd693512124561f377290152692,1.9,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
481,0xa127534b8ae63ad38839a598a00c3f42b6fb1ddc,0.82,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
482,0xc3250be2f664db7b423973adfd400e4c5541a445,3.4,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
483,0xa127534b8ae63ad38839a598a00c3f42b6fb1ddc,3.5,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
484,0x688a46b1a19193011f0f5dc4675878073f640c89,0.83,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
485,0xee6b92d023243a36a93661e75d5760da57121d91,0.84,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
486,0x2e047ae0c36e60513f2ddd050fa3767c5783591f,0.85,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
487,0xa127534b8ae63ad38839a598a00c3f42b6fb1ddc,1.95,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
488,0xee6b92d023243a36a93661e75d5760da57121d91,0.86,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
489,0x186e740369d5790ce22986711e941f51dcad5090,0.87,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
490,0x200ce646610bef24b988d1125b779c22ece4a2d4,0.88,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
491,0xf4f16b24064b79488082a0f74f12da3890638890,0.89,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
492,0x17e33637f6b64e9082ea499481b6e6ebae7eea23,0.9,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
493,0x17e33637f6b64e9082ea499481b6e6ebae7eea23,1.25,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
494,0x17e33637f6b64e9082ea499481b6e6ebae7eea23,2,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
495,0x17e33637f6b64e9082ea499481b6e6ebae7eea23,3.6,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
496,0xa4b2adb7c0afef6542af0bf25cafc818e9295681,3.7,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
497,0xa4b2adb7c0afef6542af0bf25cafc818e9295681,2.05,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
498,0x1aeae3180bcebd4687ab053fd955818c8ee76974,0.91,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
499,0x04c95c6f8ea7ff7c3f7a2f148fae75650c5a875e,0.92,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
500,0x1aeae3180bcebd4687ab053fd955818c8ee76974,1.3,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
501,0x1aeae3180bcebd4687ab053fd955818c8ee76974,2.1,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
502,0x1aeae3180bcebd4687ab053fd955818c8ee76974,3.8,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
503,0x4e248177e428b97b1462a2056a8000c58c4dae05,2.15,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
504,0x13ebd3443fa5575f0eb173e323d8419f7452cfb1,3.9,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
505,0x29597dc348268d6c651c12a133d2312341a1e895,0.93,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
506,0xe9e9206b598f6fc95e006684fe432f100e876110,0.94,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
507,0x311da6d80cc8994193168ba51b074649606cf6d2,4,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
508,0xf259013a3ef68d4d57f7a1e4b978144b69534a09,4.1,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
509,0x311da6d80cc8994193168ba51b074649606cf6d2,2.2,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
510,0x311da6d80cc8994193168ba51b074649606cf6d2,1.35,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
511,0x311da6d80cc8994193168ba51b074649606cf6d2,0.95,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
512,0x70ece45cdc64a768f936ccb8ac851578251363e3,0.96,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
513,0xa127534b8ae63ad38839a598a00c3f42b6fb1ddc,1.4,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
514,0xef7935913857a6deb46c609d54381b9960396771,0.97,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
515,0x2206445d241ccb7dae93b2d2acfc67f75b90fd76,0.98,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
516,0xef7935913857a6deb46c609d54381b9960396771,4.2,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
517,0x2206445d241ccb7dae93b2d2acfc67f75b90fd76,4.3,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
518,0x6e7cacc6f2b49dfb980663bf2bb014046ac45320,2.25,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
519,0x88b503c81a4fb9c9c5464dd3c6835fc34b2cc85d,0.99,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
520,0xf6210b4bb2fe841630eb50001e688c4bc058b602,1,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
521,0x386c82b52d6e0dfb636c51b577577140cc1df4bf,1.01,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
522,0xf6210b4bb2fe841630eb50001e688c4bc058b602,1.45,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
523,0xf6210b4bb2fe841630eb50001e688c4bc058b602,2.3,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
524,0xc1b638abafa47d63521bda15f8d778fee4f96b97,1.02,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
525,0x52ef83e77243970e74680fc5814d4a7b984d4b89,1.03,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
526,0xf6210b4bb2fe841630eb50001e688c4bc058b602,4.4,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
527,0x065a09a6fa96fed27defec9099b00e3e9af99c10,1.04,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
528,0xb521a79c35cd2ea5ab3ef47d5a890d70a4113d98,4.5,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
529,0xb521a79c35cd2ea5ab3ef47d5a890d70a4113d98,1.5,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
530,0x26439aeb008d63b6686798b5f08a84c7abefbd80,1.05,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
531,0x648aa14e4424e0825a5ce739c8c68610e143fb79,1.55,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
532,0x648aa14e4424e0825a5ce739c8c68610e143fb79,1.06,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
533,0x82318b1e52f3162261e1bbd00f13484fdfe89cfa,1.6,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
534,0xbdc4a5c0ff7275736cad102c7408555fb5d6c495,1.07,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
535,0xb3884d43eba3f2f7585f3a23f854c150ac31b0e5,1.08,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
536,0xdfdf2d882d9ebce6c7eac3da9ab66cbfda263781,4.6,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
537,0x9885a84930e3c8c865a1d3debdc204f990bab7c3,1.09,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
538,0x9885a84930e3c8c865a1d3debdc204f990bab7c3,1.65,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
539,0x9885a84930e3c8c865a1d3debdc204f990bab7c3,2.35,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
540,0x9885a84930e3c8c865a1d3debdc204f990bab7c3,4.7,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
541,0xdfdf2d882d9ebce6c7eac3da9ab66cbfda263781,1.1,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
542,0xdfaf06fdc7aceb1086a4ab72e4e21cb97ef98dc8,1.11,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
543,0x756085e47e85a1c35096112f42f3d3fef17ee35b,1.12,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
544,0x8c3b776bdac9a7a4facc3cc20cdb40832bff9005,4.8,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
545,0x38ab17c5b796f15305ec81ff7ef2a0b00d796d1d,1.13,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
546,0x4954c9004a45bde97a53b43130a1030a2b6efbb1,1.14,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
547,0xe75b05cf7f73c2808c711d38488cc8e0186d259e,4.9,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
548,0xe75b05cf7f73c2808c711d38488cc8e0186d259e,2.4,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
549,0xe75b05cf7f73c2808c711d38488cc8e0186d259e,1.7,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
550,0xe75b05cf7f73c2808c711d38488cc8e0186d259e,1.15,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
551,0xe75b05cf7f73c2808c711d38488cc8e0186d259e,5,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
552,0xe75b05cf7f73c2808c711d38488cc8e0186d259e,2.45,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
553,0xe75b05cf7f73c2808c711d38488cc8e0186d259e,1.75,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
554,0xd03ff5274e6ff0b43cee31cafe1c40324fe5d33c,5.1,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
555,0xd03ff5274e6ff0b43cee31cafe1c40324fe5d33c,2.5,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
556,0xd03ff5274e6ff0b43cee31cafe1c40324fe5d33c,1.8,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
557,0xd03ff5274e6ff0b43cee31cafe1c40324fe5d33c,1.16,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
558,0x38ab17c5b796f15305ec81ff7ef2a0b00d796d1d,1.17,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
559,0xfdcc8786446a44964ce48d7ca2a267e50e2a6bb4,1.18,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
560,0x8f11796c0d93a54039f626ab4f17b4398d659ec4,5.2,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
561,0x8f11796c0d93a54039f626ab4f17b4398d659ec4,2.55,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
562,0x8f11796c0d93a54039f626ab4f17b4398d659ec4,1.85,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
563,0x8f11796c0d93a54039f626ab4f17b4398d659ec4,1.19,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
564,0xe9e9206b598f6fc95e006684fe432f100e876110,5.3,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
565,0xf62cb35997d28bd5178a45e100c76b583611717a,5.4,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
566,0xf62cb35997d28bd5178a45e100c76b583611717a,2.6,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
567,0xf62cb35997d28bd5178a45e100c76b583611717a,1.9,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
568,0xf62cb35997d28bd5178a45e100c76b583611717a,1.2,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
569,0x6a68cc6fbe089c3726f9f78f4d954fd4d6099570,2.65,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
570,0x6552be7816f797945120ee965b9903da3f0c4845,5.5,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
571,0x71ea92992a66d8f82b31893ca46beeb169b8650b,1.21,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
572,0x71ea92992a66d8f82b31893ca46beeb169b8650b,5.6,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
573,0x6552be7816f797945120ee965b9903da3f0c4845,2.7,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
574,0x6552be7816f797945120ee965b9903da3f0c4845,1.22,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
575,0x71ea92992a66d8f82b31893ca46beeb169b8650b,2.75,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
576,0xd73b8775d5217f342196faae558844f2ba6696c4,2.8,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
577,0x5906f843eae2efe0983eb5f5318294866eda5dd8,1.23,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
578,0x3250a2576611f3bfbdead0005b9e3a2a1f6faf50,1.24,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
579,0x3250a2576611f3bfbdead0005b9e3a2a1f6faf50,1.95,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
580,0x5906f843eae2efe0983eb5f5318294866eda5dd8,2,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
581,0x5906f843eae2efe0983eb5f5318294866eda5dd8,2.85,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
582,0x5906f843eae2efe0983eb5f5318294866eda5dd8,5.7,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
583,0xe78d15ea83675cfb6c087ebbf8fe44e200cacc31,2.9,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
584,0xe78d15ea83675cfb6c087ebbf8fe44e200cacc31,1.25,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
585,0x95b1a87849edb0bf836c843683369fa3f9e28101,2.05,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
586,0x134f21d99963eb84e1d80b0d8c565312dcc1a172,1.26,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
587,0x95b1a87849edb0bf836c843683369fa3f9e28101,5.8,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
588,0xad62d4fdd2d071536dbcb72202f1ef51b17ece30,1.27,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
589,0x88eaf971d7babed6d13dd31d0aa7dc5c1f3f7989,1.28,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
590,0x6e7cacc6f2b49dfb980663bf2bb014046ac45320,2.1,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
591,0x6e7cacc6f2b49dfb980663bf2bb014046ac45320,1.29,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
592,0x2292d4416a8ff57619cfa32be4aa5a392496b260,5.9,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
593,0x42725a485c4dd073a3c15895c216acb15872abb8,1.3,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
594,0x42725a485c4dd073a3c15895c216acb15872abb8,6,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
595,0x167539702b5501aadd9b0b85e53532fd57cc71a9,1.31,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
596,0x167539702b5501aadd9b0b85e53532fd57cc71a9,1.32,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
597,0x167539702b5501aadd9b0b85e53532fd57cc71a9,2.15,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
598,0x167539702b5501aadd9b0b85e53532fd57cc71a9,2.95,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
599,0x167539702b5501aadd9b0b85e53532fd57cc71a9,6.1,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
600,0x37341cbb14c5f128a70b149726ad8b2ce6f4c793,6.2,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
601,0x37341cbb14c5f128a70b149726ad8b2ce6f4c793,3,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
602,0x37341cbb14c5f128a70b149726ad8b2ce6f4c793,2.2,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
603,0x82ec5d22cff969aa01afa7d082891b2cf5714769,6.3,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
604,0x37341cbb14c5f128a70b149726ad8b2ce6f4c793,1.33,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
605,0x37341cbb14c5f128a70b149726ad8b2ce6f4c793,6.4,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
606,0x82ec5d22cff969aa01afa7d082891b2cf5714769,3.05,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
607,0x82ec5d22cff969aa01afa7d082891b2cf5714769,2.25,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
608,0x82ec5d22cff969aa01afa7d082891b2cf5714769,1.34,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
609,0xecc8201146ea7538993dcc92c8326a2a91f66f35,1.35,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
610,0xecc8201146ea7538993dcc92c8326a2a91f66f35,2.3,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
611,0xecc8201146ea7538993dcc92c8326a2a91f66f35,3.1,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
612,0xecc8201146ea7538993dcc92c8326a2a91f66f35,6.5,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
613,0x580eccb127b287cffdcb8935bc5fc7e9ec0b4123,6.6,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
614,0xb72ed8401892466ea8af528c1af1d0524bc5e105,6.7,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
615,0xda59a5ec18a3bc48f1346a1a439aee253405f2a1,1.36,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
616,0xdc181e57db8b36ae18bc6857d7e9afd046b6de1d,6.8,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
617,0x50a9785192228e4da78e5a80e7c19dd682723941,6.9,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
618,0xda59a5ec18a3bc48f1346a1a439aee253405f2a1,2.35,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
619,0xda59a5ec18a3bc48f1346a1a439aee253405f2a1,3.15,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
620,0xdc181e57db8b36ae18bc6857d7e9afd046b6de1d,3.2,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
621,0x50a9785192228e4da78e5a80e7c19dd682723941,3.25,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
622,0xda59a5ec18a3bc48f1346a1a439aee253405f2a1,7,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
623,0x80c939f8a66c59b37330f93f1002541fd4e51aa2,7.1,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
624,0x80c939f8a66c59b37330f93f1002541fd4e51aa2,2.4,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
625,0x80c939f8a66c59b37330f93f1002541fd4e51aa2,3.3,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
626,0xdc181e57db8b36ae18bc6857d7e9afd046b6de1d,2.45,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
627,0xb72ed8401892466ea8af528c1af1d0524bc5e105,3.35,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
628,0x533f5e76693a4dc5c7a852faaea0a42d162e9be1,1.37,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
629,0x80c939f8a66c59b37330f93f1002541fd4e51aa2,1.38,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
630,0xdc02fe7d24ecd56cf1f180b482d4593094c6a157,1.39,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
631,0xdc181e57db8b36ae18bc6857d7e9afd046b6de1d,1.4,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
632,0x16174273b883ec5b2ad3bd9aeea08e67a2711d0d,7.2,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
633,0xe782657a1043062087232b3c20c4d25e2a982cb3,1.41,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
634,0xa753e050948ff5bfb4b695f870b3407f85f6def1,1.42,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
635,0xa753e050948ff5bfb4b695f870b3407f85f6def1,2.5,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
636,0x1bf9599a2b2a9befefaac17088f212b351998faa,1.43,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
637,0x698782b2e299cef1a90a03e39ac09ba887c77238,7.3,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
638,0xd266c194e126d4fcfc85e8c665ed7f668f6aae93,1.44,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
639,0xd266c194e126d4fcfc85e8c665ed7f668f6aae93,2.55,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
640,0xd266c194e126d4fcfc85e8c665ed7f668f6aae93,3.4,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
641,0x698782b2e299cef1a90a03e39ac09ba887c77238,1.45,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
642,0xd266c194e126d4fcfc85e8c665ed7f668f6aae93,7.4,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
643,0xa753e050948ff5bfb4b695f870b3407f85f6def1,3.45,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
644,0xe340b00b6b622c136ffa5cff130ec8edcddcb39d,7.5,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
645,0x4065149108a615930114bb511818fc0909aa9269,7.6,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
646,0x4065149108a615930114bb511818fc0909aa9269,3.5,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
647,0xa753e050948ff5bfb4b695f870b3407f85f6def1,7.7,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
648,0x11ae60b9f14c516b9c1a7250c79397e29d09ec57,2.6,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
