,source,AU_value,CF_contribution,ED_purchaseValue,SP_value,Votes,mentions,twitter,betweenness,created,unique_contributed,votes_before,did_bid,total_contributions,did_contribute,did_create,actual_airdrop,betweenness_level
3492,0xfc2726e73f860dceca12b20d393b8a64e8e07c91,0.0,0.0,0.0,0.0,10.0,0.0,gxfrubbjgcu,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3493,0xfc33080e56aad6d5856b46f206d2be9d70366ca5,0.0,0.0,0.1,0.0,0.0,0.0,0,0.0,0.0,0.06666666666666667,0,0,0.1,2.5,0.0,0.0016666666666666666,low
3494,0xfc40acdc6291f7ee5a63e54bab10c264d6425003,0.0,0.0,0.0,0.0,10.0,133.0,only1swami,9.350455536503264e-05,0.0,0.0,20,0,0.0,0.0,0.0,0.0400037401822146,low
3495,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.0,0.4,0.0,0.345,12100.0,0.0,songcampdotband,0.0056285438736773,21.0,0.13333333333333333,1130,0,0.745,2.5,1.5,3.8061364338045567,low
3496,0xfc4954a955ca606090d2494a4c7ebb61e7ddd3a5,0.0,0.0,0.0,0.0,3.0,4.0,lanestewart,1.113597401410464e-06,0.0,0.0,30,0,0.0,0.0,0.0,0.060000066815844084,low
3497,0xfc63b3acd10456b6356e7524860d0b07acf71fd8,0.0,0.0,0.0,0.0,0.0,71.0,jmj,0.0036103578986389,0.0,0.0,10,0,0.0,0.0,0.0,0.02007220715797278,low
3498,0xfc72148d764228485c93b4562807001667eaa39a,0.0,0.0,0.0,0.0,0.0,10.0,kylekesses,4.053133059944187e-06,0.0,0.0,20,0,0.0,0.0,0.0,0.0400001621253224,low
3499,0xfc7d36f09f0610ca72457aaa85e933ed07629b5f,0.0,0.0,0.0,0.0,5.0,0.0,nbansal_io,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3500,0xfc7da2ccd140fc22163731b3b43a7ac04b115398,0.0,0.0,0.0,0.0,10.0,14.0,zmzimpl,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3501,0xfc840af78a496b52e378dfa94838402e1b7f71dd,0.0,0.0,0.1,0.0,0.0,0.0,0,0.0,0.0,0.06666666666666667,0,0,0.1,2.5,0.0,0.0016666666666666666,low
3502,0xfc9356ba33122196be68ebf3d210434a71162a85,0.0,0.0,0.01,0.0,0.0,0.0,0,0.0,0.0,0.06666666666666667,0,0,0.01,2.5,0.0,0.0001666666666666667,low
3503,0xfca53097013c05083cf2aef0d2a4cfe8d2b8d90b,0.0,0.5,0.0,0.0,0.0,0.0,rimonmazz,0.0,0.0,0.06666666666666667,10,0,0.5,2.5,0.0,0.028333333333333335,low
3504,0xfcad2eb79692c2aa0bcbaf3d3e29615dda94fe6d,0.0,0.0,0.0,0.0,10.0,107.0,sturec5,0.0005597218118339,0.0,0.0,20,0,0.0,0.0,0.0,0.040022388872473356,low
3505,0xfcc78542de0caed3574edaf50d51bbcb679f7ae2,0.0,0.0,0.0,0.0,10.0,28.0,wokkrr,6.571217168995843e-06,0.0,0.0,20,0,0.0,0.0,0.0,0.04000026284868676,low
3506,0xfcceb143040e85f180e61d3e76620cd16e700cdf,0.0,0.0,0.0,0.0,0.0,16.0,broderick,0.0027679247096466,0.0,0.0,1070,0,0.0,0.0,0.0,2.145923358878644,low
3507,0xfcdffd530920bc7de1b955629b8abf310b79c28a,0.0,0.0,0.0,0.0,10.0,51.0,albwhoo,3.265060661165802e-05,0.0,0.0,20,0,0.0,0.0,0.0,0.04000130602426447,low
3508,0xfcf9934346b4e9822276d6a37af700c81119792f,0.0,0.0,0.0,0.0,10.0,25.0,antsu_ozisan,0.0002457992942162,0.0,0.0,20,0,0.0,0.0,0.0,0.04000983197176865,low
3509,0xfd0afaa85a72468b02827c418cb3b40a9a2f5467,0.0,0.0,0.0,0.0,0.0,8.0,kaloh_nft,0.0005934526024197,0.0,0.0,30,0,0.0,0.0,0.0,0.06003560715614517,low
3510,0xfd0bbcac27a909d76faaa0aeb7dc69bb55a1c551,0.0,0.0,0.0,0.0,10.0,12.0,willhelmson,1.1841638502849364e-06,0.0,0.0,20,0,0.0,0.0,0.0,0.04000004736655401,low
3511,0xfd64b96f5e9a68abbd0cb3d11106c71c3d6abf12,0.0,0.0,0.0,0.0,10.0,0.0,yeeblockchina,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3512,0xfd82d4e81ec24112dad8b0fd0f46dbc39f00091f,0.0,0.0,0.0,0.0,10.0,0.0,teetop16013559,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3513,0xfdc6be3c3bbb98884a5b4d6de555008cec0f2ae1,0.0,0.0,0.0,0.0,10.0,1.0,harshwithana,1.6411090034543148e-07,0.0,0.0,20,0,0.0,0.0,0.0,0.040000006564436016,low
3514,0xfdcc8786446a44964ce48d7ca2a267e50e2a6bb4,0.0,0.0,0.01,0.0,0.0,0.0,ojhernandez93,0.0,0.0,0.06666666666666667,10,0,0.01,2.5,0.0,0.020166666666666666,low
3515,0xfdd2685cf59e0abbc5675b8e146bb398f986242c,0.0,0.0,0.0,0.0,10.0,39.0,gsiener,3.082218390795662e-05,0.0,0.0,20,0,0.0,0.0,0.0,0.040001232887356325,low
3516,0xfdd55700a658601fc200d8140e9ce48f5cc66b6b,0.0,0.0,0.0,0.0,10.0,10.0,petersgospel,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3517,0xfdf0eade0c4ba947999e7885b60099985347ee7a,0.0,1.5,0.0,0.0,0.0,0.0,devinsawyer,3.772852988455155e-05,0.0,0.06666666666666667,10,0,1.5,2.5,0.0,0.0450016977838448,low
3518,0xfdf850332fba850be4ac53c7b6fc2a50a9b43c3d,0.0,0.0,0.0,0.0,0.0,65.0,haleekmaul,0.0005078940950838,0.0,0.0,20,0,0.0,0.0,0.0,0.040020315763803355,low
3519,0xfe19915268e64bec65b9ac2c0e23ac6ba2f11ad7,0.0,0.0,0.0,0.0,10.0,47.0,paultao,4.08413168805597e-05,0.0,0.0,30,0,0.0,0.0,0.0,0.060002450479012835,low
3520,0xfe1aa5275dda4b333b1fb0ccbd7a5f14edc4a5de,0.0,0.0,0.0,0.0,10.0,134.0,justinbleich,0.0017374280206639,0.0,0.0,20,0,0.0,0.0,0.0,0.04006949712082656,low
3521,0xfe2aa7b0af149df874a8923cd09a694044e120ed,0.0,0.0,0.0,0.0,10.0,32.0,gregdsouza,0.0004472077200037,0.0,0.0,20,0,0.0,0.0,0.0,0.04001788830880015,low
3522,0xfe32a37f15ee4a4b59715530e5817d1322b9df80,0.0,2.0,0.0,0.0,0.0,0.0,musatheredguard,0.0002592472686724,0.0,0.06666666666666667,10,0,2.0,2.5,0.0,0.053347159854329196,low
3523,0xfe75c896b983528e8c2d10da5664db98c0716d1e,0.0,0.0,0.0,0.0,0.0,4.0,patrickloonstra,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3524,0xfeca549aeebd8899572e4cbc33c33ba61666dd50,0.0,0.0,0.0,0.0,10.0,0.0,lowwwbrau,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3525,0xfed257209796eec486f2a1c0af1b330857e463c4,0.0,0.02638,0.0,0.0,0.0,0.0,0,0.0,0.0,0.06666666666666667,0,0,0.02638,2.5,0.0,0.00043966666666666666,low
3526,0xfeea4eab940c6cb7fd79f6658e216f280f6782a9,0.0,0.2,0.0,0.0,0.0,0.0,boreta,0.000328231449384,0.0,0.06666666666666667,10,0,0.2,2.5,0.0,0.023340992067152296,low
3527,0xff16d64179a02d6a56a1183a28f1d6293646e2dd,0.0,0.0,0.0,0.0,10.0,15.0,plor,1.0793720565725509e-05,0.0,0.0,20,0,0.0,0.0,0.0,0.04000043174882263,low
3529,0xff37a713c920f6e94043d10c1230e30b13f4d500,0.0,0.248,0.051,0.0,21910.0,89.0,jondashkyle,0.0081052897859588,7.0,0.26666666666666666,1200,0,0.299,2.5,1.5,3.9517055289416394,low
3530,0xff3fc772434505abff38eecde3c689d4b0254528,0.0,0.0,0.0,0.0,10.0,2.0,sugar0981,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3531,0xff535c5fc9178ef50a9fc9283aa7b33a921eadcc,0.0,0.0,0.0,0.0,10.0,3.0,meliodas654,9.380249405609189e-06,0.0,0.0,20,0,0.0,0.0,0.0,0.04000037520997623,low
3532,0xffadc07f1bfb127f4312e8652fe94ab0c771b54d,0.0,0.0,0.0,0.0,1.0,30.0,jadbox,4.550449965359932e-05,0.0,0.0,20,0,0.0,0.0,0.0,0.04000182017998615,low
3533,0xffb04f4e83a44d6c7bfe1a80b073c052f00e11f4,0.0,0.0,0.0,0.0,360.0,2.0,sishuitang,2.704881817557513e-05,0.0,0.0,90,0,0.0,0.0,0.0,0.1800048687872716,low
3534,0xffc5bb3ce21ebaf25648dec737ea96a2c1c38bae,0.0,0.0,0.0,0.0,10.0,31.0,captspacely,0.0004889022106123,0.0,0.0,20,0,0.0,0.0,0.0,0.040019556088424495,low
3535,0xffddccb98e7bb9aa5d1c2792cb7c590f70c1a14e,0.0,0.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.06666666666666667,0,0,0.6,2.5,0.0,0.01,low
3536,0xfff4b5f3ea52c7c582ab16ba28afa42aec47c165,0.0,0.0,0.0,0.0,10.0,52.0,koko30momo,0.0004422558902848,0.0,0.0,20,0,0.0,0.0,0.0,0.04001769023561139,low
3537,0xe8d8ea49f0a7b2d345659a2c0fd07ee3d2e1ec3a,0.0,0.0,0.0,0.0,0.0,0.0,tcg_crypto,0.0,0.0,0.0,1000,0,0.0,0.0,0.0,2.0,low
3538,0x3191b63b52eb92706c3918a879a2439f6dd64eda,0.0,0.0,0.0,0.0,0.0,0.0,8ball_sean,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3539,0x5ebda6c2ca3970911f46557a322ddd3d3a8718d3,0.0,0.0,0.0,0.0,0.0,0.0,GnosisGuild,0.0,0.0,0.0,1000,0,0.0,0.0,0.0,2.0,low
3540,0xa4a516415145511702405c1b0561b4850a79f84a,0.0,0.0,0.0,0.0,0.0,0.0,IIWII_show,0.0,0.0,0.0,1000,0,0.0,0.0,0.0,2.0,low
3541,0xb10b5568d516a6121a848b86a0640115827430b1,0.0,0.0,0.0,0.0,0.0,0.0,pierskicks,0.0,0.0,0.0,1010,0,0.0,0.0,0.0,2.02,low
3542,0xa192ff31d2e5405cab5fad004c00108bb8c80fd4,0.0,0.0,0.0,0.0,0.0,0.0,DAORenaissance,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3543,0x969d53ead869b7242715038551e1cbdbce514b68,0.0,0.0,0.0,0.0,0.0,0.0,annesobine,0.0,0.0,0.0,1000,0,0.0,0.0,0.0,2.0,low
3544,0x467aadc88d99b4e978a8d3d4f0a9017dcaecaabf,0.0,0.0,0.0,0.0,0.0,0.0,brtmoments,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3545,0x04970d93ecb584dc00bbb82c0c18d2ec49a0aa9c,0.0,0.0,0.0,0.0,0.0,0.0,soona,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3546,0xb3b5f0031d7bca99f27ffebd5d95db969da6c054,0.0,0.0,0.0,0.0,0.0,0.0,pablojlarios,0.0,0.0,0.0,1000,0,0.0,0.0,0.0,2.0,low
3547,0xac06cf7b326e58111956fd0dc30705c700c43a64,0.0,0.0,0.0,0.0,0.0,0.0,JulianMMarshall,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3548,0xbe91c35196c8525bdcb4515e1fdf706d806925cf,0.0,0.0,0.0,0.0,0.0,0.0,mahoney_magic,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3549,0xf6ed83f0b37070f1656c2a62f640b91457a1cc52,0.0,0.0,0.0,0.0,0.0,0.0,NFT_ish,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3550,0x9080196182f77b89bb5b0eee3ddb48cfa716c4c3,0.0,0.0,0.0,0.0,0.0,0.0,arunphilips,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3551,0xaaa8a090e78724c8e3f3de407205fff160017568,0.0,0.0,0.0,0.0,0.0,0.0,JesseGrushack,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3552,0xbcfd8ddac6b8fe5144553b50790ca631b1760fb0,0.0,0.0,0.0,0.0,0.0,0.0,dazuck,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3553,0x30fb2addb0836d791c7ad651771e80a64ef555ae,0.0,0.0,0.0,0.0,0.0,0.0,ETHUniversity,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3554,0x8ecce8e28af4a2b8d3b093ef34b24525af0989c6,0.0,0.0,0.0,0.0,0.0,0.0,realmubaris,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3555,0x48f612d8f95bbd951a756b974e526ce2bdd39919,0.0,0.0,0.0,0.0,0.0,0.0,radioastro,0.0,0.0,0.0,60,0,0.0,0.0,0.0,0.12,low
3556,0xf32eea317a13514307ce06304b0d63adfd48b8d1,0.0,0.0,0.0,0.0,0.0,0.0,theashelina,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3557,0xa8bb7ea42cc32e639448114da05e4cc9e56a16f5,0.0,0.0,0.0,0.0,0.0,0.0,ZackHonarvar,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3558,0x73242ab1c015896a0e61c01cb2f4f993e7fc49c6,0.0,0.0,0.0,0.0,0.0,0.0,troilee,0.0,0.0,0.0,60,0,0.0,0.0,0.0,0.12,low
3559,0x37990edde9eecd89212afa2a87419e550ab6a581,0.0,0.0,0.0,0.0,0.0,0.0,EricJorgenson,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3560,0xc7954255fd97f777a643986fa61b44b54524db86,0.0,0.0,0.0,0.0,0.0,0.0,nedzen,0.0,0.0,0.0,30,0,0.0,0.0,0.0,0.06,low
3561,0x558edc422ff824f41094eca7224c67b79759aa07,0.0,0.0,0.0,0.0,0.0,0.0,CoinviseCo,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3562,0xb14be0a9f67ef3e8bbf44cfc516ad17d186b3aa2,0.0,0.0,0.0,0.0,0.0,0.0,premium_ape,0.0,0.0,0.0,80,0,0.0,0.0,0.0,0.16,low
3563,0xea3246957e3548fadf56301af6e020fa288af8ba,0.0,0.0,0.0,0.0,0.0,0.0,techspec_,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3564,0xdb6c1a8af1883262aad221a25816468ef693d4a2,0.0,0.0,0.0,0.0,0.0,0.0,GlassProtocol,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3565,0xf5aa3ceeb7219809bf9259ac5a0c29e32a26936e,0.0,0.0,0.0,0.0,0.0,0.0,Maxwanger1,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3566,0xb23634f3d91d7a0406fd30c40997aa2528332a72,0.0,0.0,0.0,0.0,0.0,0.0,thedapplist,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3567,0x5374c0eb17278b595fcf47a66fe0b5473541e9e8,0.0,0.0,0.0,0.0,0.0,0.0,verhovn_,0.0,0.0,0.0,30,0,0.0,0.0,0.0,0.06,low
3568,0x4eae2ca921beb6ce9f01828a4ea8fddf3396e7f5,0.0,0.0,0.0,0.0,0.0,0.0,LoafFarms,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3569,0x3ed7bf997b7a91e9e8ab9ee2f7ce983bd37d6392,0.0,0.0,0.0,0.0,0.0,0.0,raulitojordan,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3570,0xa4a596f18d0a055cb2698fc3d306c610c59bc7d2,0.0,0.0,0.0,0.0,0.0,0.0,SisuKaamos,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3571,0x5222d39877db25c269c9f25aba759b0bcd6c9965,0.0,0.0,0.0,0.0,0.0,0.0,trashprose,0.0,0.0,0.0,30,0,0.0,0.0,0.0,0.06,low
3572,0x3f1b1af91538ad424fff41f9495525265e87e4be,0.0,0.0,0.0,0.0,0.0,0.0,Hardwood_,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3573,0x0722692deb9c7b0b910c75e7d07c25a0ce920fe2,0.0,0.0,0.0,0.0,0.0,0.0,au_eden,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3574,0xd1ec58495dfdc714297918418e903a08106e246e,0.0,0.0,0.0,0.0,0.0,0.0,WrongNebula,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3575,0x36204f45167faebfafc269b348b9c9e85f7a59f6,0.0,0.0,0.0,0.0,0.0,0.0,androidcomru,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3576,0x7abdf0834ddbf31de042f9fd41ac23f21cb5543b,0.0,0.0,0.0,0.0,0.0,0.0,popstarcn,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3577,0x1455c79210f6422eba65ea50a434f213e9ce4e4d,0.0,0.0,0.0,0.0,0.0,0.0,kingkeikaku,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3578,0xefad636f1eed43fd2c7a171ed30d9a5f9b9211d3,0.0,0.0,0.0,0.0,0.0,0.0,jalangdon,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3579,0x020a81ed1ad8f82b9fcbb5225e741e3ad9a9dbb3,0.0,0.0,0.0,0.0,0.0,0.0,Simon_Pitt,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3580,0x42c8a4e635fa59510fe75a4d37aa7f58776cbaa0,0.0,0.0,0.0,0.0,0.0,0.0,chexmatrix,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3581,0x0bc0cd05527da50755c6a0cec88f3d1a83ab90ba,0.0,0.0,0.0,0.0,0.0,0.0,nadjao,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3582,0x848374e8818261b6bb2fa736675dc296cce9cefc,0.0,0.0,0.0,0.0,0.0,0.0,wuzgut,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3583,0xdd5e2d51630a01b56decf26c45c4b76bfc3fa880,0.0,0.0,0.0,0.0,0.0,0.0,exploriter,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3584,0xffc88fc868a01003fe5d3fcc389051a365d4f932,0.0,0.0,0.0,0.0,0.0,0.0,BoroGhor,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3585,0x007afad5979a01774123ebea631e15dcb733af64,0.0,0.0,0.0,0.0,0.0,0.0,lukejmcgrath,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3586,0xfeb5ca28c0966938c2f453e5ff499185b48d86ac,0.0,0.0,0.0,0.0,0.0,0.0,natalie_aq2s5,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3587,0x9a048a7bf38306c055c05606a6010c78cfc7c1e8,0.0,0.0,0.0,0.0,0.0,0.0,mynameiswriter,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3588,0xd809a31da0be596d48d6496d8204c95fdf716a70,0.0,0.0,0.0,0.0,0.0,0.0,juejinxiaoke,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3589,0x9670565d943d1dce25e842e9666da047c55e1bcf,0.0,0.0,0.0,0.0,0.0,0.0,Andrej_Dev,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3590,0xbd40add28615febf5bda18afea24c7908695210b,0.0,0.0,0.0,0.0,0.0,0.0,CooperSJamieson,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3591,0x81c7863dd804f69d93f75d15903e6e560e5ae16c,0.0,0.0,0.0,0.0,0.0,0.0,alunbot,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3592,0x9e876e6f7f871af9ed3994722ac4c3e846c97d33,0.0,0.0,0.0,0.0,0.0,0.0,pedegris,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3593,0xd20813c5aef25a62e5e5265eb7b5b07ea0f1466e,0.0,0.0,0.0,0.0,0.0,0.0,ethereum_india_,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3594,0xfbaff083f36f941483cca44f3983d1df6ad7a457,0.0,0.0,0.0,0.0,0.0,0.0,Kwafen1,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3595,0x50310e7b572d19ca95feec93e4e7c9af35dd6b80,0.0,0.0,0.0,0.0,0.0,0.0,zainbacchus,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3596,0x4943c2e59b4ee1efde6e43f29e7b240e57499a84,0.0,0.0,0.0,0.0,0.0,0.0,mohitdaswanii,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3597,0xb0a266cdaebd7de8b3bca5dbed8fc0d0b2a57be9,0.0,0.0,0.0,0.0,0.0,0.0,OmarSaiid9,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3598,0x4618d88f8f699b217fadcfc05254e868f69d9d81,0.0,0.0,0.0,0.0,0.0,0.0,realsymmetric,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3599,0xc6ca3fb3f8ad50f66a4c3374e642299c640b7d18,0.0,0.0,0.0,0.0,0.0,0.0,frannbabam,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3600,0x9fc47ef905f0cb318ce2f98d6e55f45dd70158fc,0.0,0.0,0.0,0.0,0.0,0.0,Akshay_Ak47_,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3601,0x8da15f7e6bf20eae393d0210d0f69ea98fc8ea5e,0.0,0.0,0.0,0.0,0.0,0.0,longingloling,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3602,0x99716b056be1e6d8405ef881eeab230fc93e9d6c,0.0,0.0,0.0,0.0,0.0,0.0,iam_fa1sa1,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3603,0xa6528000d06805c9ba1a5098d02899ec74395517,0.0,0.0,0.0,0.0,0.0,0.0,JLowbill,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3604,0x9587c581897678f0b06cb1891a5fcf96bfb2e3d1,0.0,0.0,0.0,0.0,0.0,0.0,danilolb,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3605,0x905040585a59c5b0e83be2b247fc15a81ff4e533,0.0,0.0,0.0,0.0,0.0,0.0,phi_ramit,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3606,0x7abd035ee2cb82330389d156e8eded6b3e6c2e53,0.0,0.0,0.0,0.0,0.0,0.0,VishalHKothari,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3607,0x46a8e86e3195315e438c7d38176992e9cf46a5dc,0.0,0.0,0.0,0.0,0.0,0.0,chadfowler,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3608,0xc5a9e70756e1b4bdb254f74578b2eddcc89a259c,0.0,0.0,0.0,0.0,0.0,0.0,itstimwhite,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3609,0xada83ef9cb5ebe306399b861b764f68cb822fd55,0.0,0.0,0.0,0.0,0.0,0.0,alexia,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3610,0xaf67dcbca2c97be8370459bb63c5c5df0d0742cb,0.0,0.0,0.0,0.0,0.0,0.0,DanielMiessler,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3611,0x3b706114b380c3741b1fd43e061f6a1c017e997a,0.0,0.0,0.0,0.0,0.0,0.0,wongmjane,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3612,0x0433062f9f466c4a184b2ba0e4da38efea5e2f87,0.0,0.0,0.0,0.0,0.0,0.0,chrismessina,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3613,0x78ab747d6675ab1dfee31d0bfb6862124565aefc,0.0,0.0,0.0,0.0,0.0,0.0,sriramk,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3614,0x67a59627948de19323b85a5470e0ef714b9bb878,0.0,0.0,0.0,0.0,0.0,0.0,ttunguz,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3615,0xb2ebc9b3a788afb1e942ed65b59e9e49a1ee500d,0.0,0.0,0.0,0.0,0.0,0.0,dabit3,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3616,0x69b604d96ed8c284bf913521dd339ae3b7b29baa,0.0,0.0,0.0,0.0,0.0,0.0,ejpfauth,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3617,0x0ee6ff7a9fab79952b4179654b97c7bac82386c8,0.0,0.0,0.0,0.0,0.0,0.0,behaviorgap,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3618,0x74bd9fe33990d1b49b196c416493186f5bb68c53,0.0,0.0,0.0,0.0,0.0,0.0,Stammy,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3619,0xe7e84204b7e180454e5c40d0e04d346214a83f85,0.0,0.0,0.0,0.0,0.0,0.0,harper,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3620,0x80a80978aa2f0147ede29409313c4955f1eecca0,0.0,0.0,0.0,0.0,0.0,0.0,Borthwick,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3621,0x5a418d8bc0c074a4a8fa88d1322dc51cc1cb9d29,0.0,0.0,0.0,0.0,0.0,0.0,Loopifyyy,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3622,0x2ee92c196d63f2313a52c4bb48f427361460636b,0.0,0.0,0.0,0.0,0.0,0.0,MantaXR,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3623,0xfce6abe45b291522cd0d7ceddf1dac2ee0283a6b,0.0,0.0,0.0,0.0,0.0,0.0,LaurenceFuller,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3624,0x7d9f759f73bec2abad54a0e65cb40d36d908bd6f,0.0,0.0,0.0,0.0,0.0,0.0,derrickpersson,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3625,0x2ef7bee6de5c30ed3c532bbac2df49906a31f087,0.0,0.0,0.0,0.0,0.0,0.0,LarryGMaguire,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3626,0x60093104f812633c71dd12f30eaaafecefaa67e1,0.0,0.0,0.0,0.0,0.0,0.0,RealIainSThomas,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3627,0x4d18f8f2ae19f1e166c97793cceeb70680a2b6d2,0.0,0.0,0.0,0.0,0.0,0.0,oshimakesmusic,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3628,0x13e2ed5724e9d6df54ed1ea5b4fa81310458c1d9,0.0,0.0,0.0,0.0,0.0,0.0,jacksondahl,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
3629,0x97803ade7b9f40dc84598e2e0826d8d29ba59df9,0.0,0.0,0.0,0.0,0.0,0.0,sippey,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
3630,0x1e8e749b2b578e181ca01962e9448006772b24a2,0.0,0.0,0.0,0.0,0.0,0.0,bryanbrinkman,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.02,low
