,source,AU_value,CF_contribution,ED_purchaseValue,SP_value,Votes,mentions,twitter,betweenness,percentage_votes_used
2796,0x65926cfbebc5902a871130fa7fa626f49dcc763c,0.0,0.0,0.0,0.0,10.0,0.0,sumith_bs,0.0,0.0384615384615384
2797,0x65946ffb5fabe6d4d02f826699204336b42d436f,0.0,0.1,0.0,0.0,1680.0,1.0,marrowdao,0.00039313561966617023,0.5309734513274337
2798,0x659d3807b72ca8ce8f5b4721bddc61547ecca740,0.0,0.0,0.0,0.0,10.0,0.0,roshanzzzzzz,3.8877302268863145e-05,0.0384615384615384
2799,0x65a3870f48b5237f27f674ec42ea1e017e111d63,0.0,0.05,0.0,0.0,10.0,0.0,michaelgingras,0.0,0.232258064516129
2800,0x65a532ae957e40521b789c45179fe0157ed22b4c,0.0,0.0,0.0,0.0,10.0,0.0,creattiveme,0.0,0.0526315789473684
2801,0x65a831d9fb2cc87a7956eb8e4720956f6bfc6eea,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
2802,0x65b3f11e1b18d88b252c119d2bfa9a3686e66e07,0.0,0.0,0.0,0.0,10.0,0.0,striglis,0.0,0.0526315789473684
2803,0x65c16d3767f50b1d3a7b0b19d88518bc233f680b,0.0,0.0,0.0,0.0,10.0,0.0,noirlek,0.0,0.0909090909090909
2804,0x65ca3b28502d390b391c8d86d3e99aed0a0193f9,0.0,0.0,0.0,0.0,30.0,2.0,pyrodevlog,0.0,0.75
2805,0x65ca4f011426fc2ac02041fbac0d12707070ea35,0.0,0.0,0.0,0.0,10.0,0.0,devmoore,0.0,0.0833333333333333
2806,0x65daba3aed182011d6468b929249020326b277f1,0.0,0.0,0.0,0.0,0.0,63.0,owisixseven,0.00013296269018268588,0.0
2807,0x65fdaa0eb1d6753305e5812fdabf157069e2668d,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
2808,0x6615636b3f5551987a455cb51ac623da36a62e5b,0.0,0.0,0.0,0.0,2.0,0.0,jackclarke_,0.0,0.0083333333333333
2809,0x662127bf82b794a26b7ddb6b495f6a5a20b81738,0.0,0.0,0.0,0.0,10.0,32.0,paulcowgill,0.00021540805164758882,0.0384615384615384
2810,0x662546dcc9f158a9abb4d1c3b369b07bc67969d6,0.0,0.0,0.0,0.0,0.0,6.0,includeleec,7.767739043192915e-05,0.0
2811,0x662b0b4f6dde29c7a6b3a882f635e119e32578a0,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
2812,0x662d5d79849113a5403af776210307a7c82a5267,0.0,0.02,0.0,0.0,9680.0,35.0,themintfund,0.0007769283325308857,0.4009102192800993
2813,0x66392cae8619293fe638378f60818caccee4a67d,0.0,0.01,0.0,0.0,0.0,0.0,,0.0,0.0
2814,0x663ea6e875ae7d4d899bde1c7c986e74d0fe9ebb,0.0,0.01,0.0,0.0,0.0,0.0,,0.0,0.0
2815,0x664ec12af7ec2a51dcd355f8ccbebc36e7767a52,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
2816,0x664f45ed5084abcf2f8e1a95e320b06cc700591b,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
2817,0x665204b8594deae6cf8c2a9e30cca774dc8b2128,0.0,0.0,0.0,0.0,780.0,0.0,promoteyournfts,0.0,0.9873417721518988
2818,0x6663974e9cfa2a9910a6e27d7074d846684c7c16,0.0,0.149,0.01,0.0,0.0,0.0,,0.0,0.0
2819,0x666dead2e283d330ae8ecd9e8aee449c619127bd,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
2820,0x66739a727b15e1229d33b15aaa98ce292b0725a8,0.0,0.0,0.0,0.0,10.0,0.0,schakkis,0.0,0.0384615384615384
2821,0x6687c671980e65ebd722b9146fc61e2471558dd6,0.0,0.0,0.0,0.0,0.0,16.0,jnptzl,0.0,0.0
2822,0x6689b9d1642bb413c74c35eeba13165f755f26fe,0.0,1.3,0.0,0.0,0.0,15.0,devinjelliot,0.0001336383136084109,0.0
2823,0x668c6f75486d6882a1aacf7bf03eee605c96fdad,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
2824,0x66943316565fe60619ef3517c9ab80072b71223b,0.0,0.0,0.1,0.0,0.0,0.0,,0.0,0.0
2825,0x6699dcfe295244bfbd3e466cf9da71ccf265377e,0.0,0.0,0.1559,0.0,0.0,0.0,michaelhhewitt,0.0,0.0
2826,0x669ac071cf2f3a4e7e7991c0af074c1ab5e681b3,0.0,0.0,0.0,0.0,0.0,27.0,shweta_xyz,1.9303526449286567e-08,0.0
2827,0x66ad6ca79ae559d768451c802e74e89390e8570c,0.0,0.0,0.0,0.0,0.0,2.0,doudou33127783,0.0,0.0
2828,0x66b203ef3616adf05a01ccff65648e6c60d1a45c,0.0,0.03,0.0,0.0,0.0,0.0,,0.0,0.0
2829,0x66b333423409d3ae4008d6fcc84aadaa8d31a0c1,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
2830,0x66b340673fce10bd3bfbbe59997ae188a16b6710,0.0,0.0,0.0,0.0,1000.0,0.0,syndicatedao,1.9303526449286567e-08,0.0521920668058455
2831,0x66b9bd3a9f0d44121533f88c94d4e35213222917,0.0,1.2,0.0,0.0,0.0,15.0,nanspr0,0.0,0.0
2832,0x66c19e3612efa7b18c18ee4d75a8aae1d7902225,0.0,1.4,0.0,0.0,0.0,0.0,,0.0,0.0
2833,0x66c7fe6d7e15049d4f432dc7e189ee76e17f8fef,0.0,0.0,0.2159,0.02,0.0,0.0,,0.0,0.0
2834,0x66c8822e706bcb3b891e106cb6492dcb89480426,0.0,0.0,0.0,0.0,0.0,1.0,miroburn,0.0,0.0
2835,0x66c93dba5340a9cb612aa9b27046e5f298a91c16,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
2836,0x66c97dc031bb2f6ad421cef7b01de0ca2ae4fe64,0.0,0.02,0.01,0.0,0.0,16.0,conkerbro,0.0,0.0
2837,0x66d3936fa6228d99c0165b71217945b3bcef46d9,0.0,0.0,0.0,0.0,0.0,17.0,binhwilson,0.0,0.0
2838,0x66da63b03feca7dd44a5bb023bb3645d3252fa32,0.0,0.55,0.0,0.0,14500.0,0.0,nogoodtwts,0.00799351308854377,0.6087321578505458
2839,0x66e41b54f32502a51b11e5365420661ceb9ef504,0.0,0.0,0.0,0.0,10.0,0.0,justinlhauser,0.0,0.0526315789473684
2840,0x66ea968b31b00f48f15c3d50ad18c84dd6b42773,0.0,0.0,0.0,0.0,10.0,0.0,gospelnathaniel,0.0,0.0526315789473684
2841,0x66ed3f0dc9e3678315d3232f3be7d9390a0904e6,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
2842,0x670a6eb62f5146d4b3b40c7b58aa31d175e3d6fb,0.0,0.1,0.0,0.0,0.0,6.0,godfreymeyer,0.000304069148629162,0.0
2843,0x671068bf156c2710ff745a7bfdd1bf949fd59f2d,0.0,0.0,0.0,0.0,0.0,7.0,jokersgotaposse,0.0,0.0
2844,0x67123c503ebd779d3a61dce56c07a7be89c993f8,0.0,1.0,0.0,0.0,0.0,15.0,androoeth,0.0,0.0
2845,0x6717810f7f2674e7d35f28733d777c61464af0b5,0.0,0.0,0.0,0.0,10.0,3.0,deanofprivacy,0.0,0.0555555555555555
2846,0x67227455755e26f20d0f571d9e25160ee5a3f123,0.0,0.0,0.1559,0.0,0.0,12.0,a_bit_wong,0.0,0.0
2847,0x6724948b11e691d397bcb512e152c9204c077739,0.0,0.0,0.0,0.0,150.0,1.0,selimimoberdorf,3.881939168951529e-05,0.6
2848,0x6725092edd5a39da97f4679fd6a41ce42202f4b6,0.0,0.0,0.0,0.0,0.0,9.0,muzkmuzkmuzk,0.0,0.0
2849,0x6745428660b2c154af3a8309358d0c92634d7461,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
2850,0x674febf830c701edeecc93e49ef03d020b00d318,0.0,0.0,0.0,0.0,0.0,10.0,odaosaka,0.0,0.0
2851,0x6761bcaf2b2156c058634d9772f07374d6edef1d,0.0,0.0,0.3118,0.0,0.0,0.0,,0.0,0.0
2852,0x67628461109e58cee6e9eb14c7c6936efbee34b2,0.0,0.21,0.06,0.0,0.0,0.0,sdp2481,0.0,0.0
2853,0x6768050b4971f2fea3f22cdb68e6cd0055b216b0,0.0,0.0,0.0,0.0,0.0,32.0,taykendesign,0.00011371707431274717,0.0
2854,0x676a11d2ed76cf626361430575113d4fd44bdb2d,0.0,0.0,0.0,0.0,10.0,0.0,shit_finance,0.0,0.04
2855,0x67a59627948de19323b85a5470e0ef714b9bb878,0.0,0.0,0.0,0.0,0.0,2.0,ttunguz,7.763878337903058e-05,0.0
2856,0x67c94fbcfdd6933a62dda21d7c0c6573917fae59,0.0,0.0,0.0,0.0,0.0,1.0,axuled,0.0,0.0
2857,0x67cc642f32d724724765dbc40472a3d520b9e02a,0.0,0.0,0.15,0.0,0.0,0.0,,0.0,0.0
2858,0x67d6a76e1a27fedac30a43afce205f49b7604060,0.0,0.06,0.0,0.0,0.0,0.0,jacob_weinberg,0.0,0.0
2859,0x67de6d9bd31f8baf7147a953fc1f42b71b0c9c6e,0.0,0.0,0.0,0.0,0.0,4.0,diogomaiaaa,0.0,0.0
2860,0x67e6ef759e039537643b28e79a578506c66b0696,0.0,0.0,0.0,0.0,0.0,8.0,dpk2m,0.0,0.0
2861,0x67f72412a592d066a2e688e62664116deabeab29,0.0,1.0,0.0,0.0,0.0,0.0,rnuw1knrwdki5kx,0.0,0.0
2862,0x67f8e85371716a9cf373b039cc2bac7fffb6da71,0.0,0.1,0.0,0.0,10.0,2.0,memosca5,0.0,0.25
2863,0x67fb953c3840c17cb8f4f5fe098e55786b315311,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
2864,0x6803624b9493f624c65bab3f06f1ff326c5217fd,0.0,0.1,0.0,0.0,0.0,0.0,,0.0,0.0
2865,0x68036792a7dd20aaf137950bfe73096a3d05f9b9,0.0,0.0,0.0,0.0,10.0,0.0,ismail39918412,0.0,0.5
2866,0x680507eaa17fcc79a9de76fa0049bc991d6747b9,0.0,0.0,0.0,0.0,10.0,0.0,rasaqadekunle13,0.0,0.0526315789473684
2867,0x6814874a8f143b15da08e80f5a32c70795e755bf,0.0,0.0,0.0,0.0,0.0,9.0,tylergold,0.0,0.0
2868,0x681cbae1c41e5eec8411dd8e009fa71f81d03f7f,0.0,0.11,0.3259,0.0,10.0,12.0,0x_hippo,0.0,0.25
2869,0x68251b5f3889b1b98349f8af8dbc1fac75ab4ce9,0.0,0.0,0.0,0.0,10.0,12.0,hoanghuy143,8.107481108700359e-07,0.25
2870,0x682668912cb71471b87733e95a6d51af2d3b1da8,0.0,1.1,0.0,0.0,10.0,0.0,autumn1ey,0.0,0.3333333333333333
2871,0x682c23025534a089f51123e2773cd2d1811fbb52,0.0,0.04,0.05,0.0,110.0,6.0,bummervacation,0.0,0.6818181818181818
2872,0x682c72e317cf93a36ace26d52f9eb9c41712e56c,0.0,0.0,0.0,0.0,0.0,2.0,shouyi9527,0.0,0.0
2873,0x682e0fe1b93b0d0962312f8fc5db18be3b782bd5,0.0,0.0,0.0,0.0,0.0,2.0,cryptophilip,0.0,0.0
2874,0x683a42e5b414ae5cf79ece7e369ca5937fdcdc11,0.0,2.0,0.05,0.0,0.0,0.0,,0.0,0.0
2875,0x683e2ae49af295ab50d0a907077a3a612c80d592,0.0,0.0,0.0,0.0,10.0,3.0,etrisotoko777,0.0,0.04
2876,0x68425c1fe624b93ad7db4b54a61c61daed4842ef,0.0,0.0,0.0,0.0,10.0,0.0,twitseli,0.0,0.0384615384615384
2877,0x6847c39414f57ce409004ecd7f0f97bb49738c2d,0.0,0.0,0.0,0.0,0.0,17.0,iiiitsandrea,0.00023283913603129458,0.0005817335660267
2878,0x6852f916d3b23d332e185963fdc6f858b2f8f613,0.0,0.0,0.0,0.0,0.0,1.0,khoasam1,0.0,0.0
2879,0x6858a4d8d7d0297c138b403b6a34cb3b424b7f4a,0.0,0.0,0.0,0.0,0.0,4.0,shekharmishra51,0.0,0.0
2880,0x6859a52827c02b75e25d712a06411ef46b5a0f4a,0.0,0.0,0.0,0.0,0.0,1.0,gerrystories,0.0,0.0
2881,0x685da7fbd31ebf68f7b6f42582d83e12a2688d8f,0.0,0.0,0.05,0.0,0.0,0.0,,0.0,0.0
2882,0x68740e435e927f15bf92b00dd032c48d5ad913bc,0.0,0.0,0.0,0.0,0.0,2.0,rednishat,0.0,0.0
2883,0x6875467e0714400a86504970d1b65a6f1be26856,0.0,0.0,0.0,0.0,20.0,5.0,hysk2020,0.001062562613400979,0.12
2884,0x6877be9e00d0bc5886c28419901e8cc98c1c2739,0.0,0.02,0.0,0.0,5210.0,37.0,nnnnicholas,0.0013589296549768757,0.4985700667302192
2885,0x687e6c2d22cf5768650d7af7b3d88bfac5d3d498,0.0,0.01,0.0,0.0,0.0,0.0,,0.0,0.0
2886,0x6887444a5b74b746f56ae08952f4e1b404ff7ca5,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0
2887,0x688a46b1a19193011f0f5dc4675878073f640c89,0.0,0.0,0.01,0.0,0.0,4.0,adagarsofficial,0.0,0.0
2888,0x6897c2ad5512e273efb57ec6deb96d49cd83ee97,0.0,0.0,0.0,0.0,10.0,0.0,bt,0.0,0.3333333333333333
2889,0x68b18d388994336f341b4997360bb45f9f8701c9,0.0,0.1,0.2659,0.0,0.0,0.0,,0.0,0.0
2890,0x68cc31c7ae97991be1496e148e281b94bff4277a,0.0,0.0,0.0,0.0,10.0,1.0,lockedech,7.750365869388556e-05,0.0476190476190476
2891,0x68d36dcbdd7bbf206e27134f28103abe7cf972df,0.0,0.1,0.0,0.0,10.0,36.0,scottrepreneur,2.9341360202915583e-06,0.5
2892,0x68d8cab9c7a13e9ca20155ab11334481372f7929,0.0,0.0,0.0,0.0,10.0,0.0,gia1kill8,0.0,0.0384615384615384
2893,0x68da0dceb08660d0f6a17fe8f8b8a6c9d161e7fe,0.0,0.0,0.1559,0.0,0.0,0.0,wannawhale,0.0,0.0
2894,0x68f9d801c96ac6ccf562f3600cef77c4504449b6,0.0,1.0,0.0,0.0,9360.0,17.0,jbrukh,0.00018994670026097982,0.3565714285714286
2895,0x68fb95992e019aa8f2452183b454f1f479ee45f6,0.0,0.0,0.0,0.0,30.0,0.0,johnsterlacci,0.0,0.0967741935483871
2896,0x6902e5caf41158d3ed516cbd6d2807bb63863f42,0.0,0.0,0.0,0.0,5.0,0.0,camelliayang,0.0,0.4666666666666667
2897,0x69238896aa5790305067d92dc03954c9385d10db,0.0,1.0,0.0,0.0,0.0,0.0,sidraj1303,0.0,0.0
2898,0x692c38fa5fc9c3bd668ff4f2ff311d7775d0baf7,0.0,0.0,0.0,0.0,10.0,0.0,jessyfelly,0.0,0.0526315789473684
2899,0x692e85f4585d7408d2a1ba1f8c428ffd294101f6,0.0,0.1,0.0,0.0,60.0,4.0,levidowney,0.00013288547607688873,0.75
2900,0x693717780bedeca5f28505a33082a0b6f4d06994,0.0,0.0,0.0,0.0,10.0,23.0,offchainfr,0.0,0.0454545454545454
2901,0x693edbcf118ec982f5a8101498b6c789470b0b89,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.0
2902,0x694838d4f78952cf5f6f512b1112576a17f9d7f8,0.0,0.0,0.0,0.0,0.0,1.0,ghostt060,0.0,0.0
2903,0x694c865aca9e2db736f46f91042a8e5bbe3790fb,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0
2904,0x6954ee7ede83ca555663704fe7e2b1528ff2c619,0.0,0.05,0.2,0.0,0.0,0.0,jfireeater,0.0,0.0
2905,0x695503b13dfe5a57dfca91cc9e00e6ad17c460a8,0.0,0.0,0.0,0.0,0.0,90.0,tonpa_net,0.0005351709672800208,0.0
2906,0x6957d2139d29e7db7913ac21e813f2a561e47ac8,0.0,0.0,0.0,0.0,0.0,6.0,simplereshe,0.0,0.0
2907,0x696bd3706c97389fed424eaa85ab740795932b92,0.0,0.0,0.0,0.0,0.0,12.0,mr_kyubit,0.0,0.0
2908,0x6979210e46ba4b7eb6cc303c7b32f768ec3e27c5,0.0,0.0,0.0,0.1,0.0,0.0,,0.0,0.0
2909,0x69863277f36cd086db7e77cc47c0de48fa398e80,0.0,0.01,0.0,0.0,0.0,0.0,,0.0,0.0
2910,0x698782b2e299cef1a90a03e39ac09ba887c77238,0.0,0.0,0.11,0.0,0.0,6.0,biddls,0.0,0.0
2911,0x6997060d6ba220d8a0b102e0003fe12796b874bd,0.0,0.0,0.0,0.0,10.0,8.0,brownsvgar,0.0,0.04
2912,0x699fe57573f418e9670fc84b30b3f7523f49af8b,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.0
2913,0x69b7f94fa8961a72f472ac672693a5a117807c4c,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
2914,0x69c77c9882516f4c080c3a3d789d0d9b348c34eb,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
2915,0x69d60a65fbdb3d902fc46ba78bda4b5e58c7710e,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
2916,0x69d99a55e63715c0fc72a4846c66169d80374942,0.0,0.0,0.0,0.0,10.0,0.0,decussationm,0.0,0.25
2917,0x69f5bd7021858c3270a43ad7d719c6164ca6d174,0.0,0.0,0.0,0.0,0.0,1.0,bentshapes2,0.0,0.0
2918,0x69fdb68cc9b1f67213e2db19a4fd7c4a9af0654f,0.0,0.0,0.0,0.0,0.0,3.0,rohiteth,0.0,0.0
2919,0x6a0129cee67778cd45df5a35a3802e4fd80b77b9,0.0,0.0,0.0,0.0,30.0,0.0,myrugema,0.0,0.75
2920,0x6a129ab6566e298bdf7ae4ff4760fd1b29cffddb,0.0,0.0,0.0,0.0,10.0,5.0,reillio,0.00017174347481930258,0.0526315789473684
2921,0x6a1453fc936548ed34e11553a1d8e68380fb2439,0.0,0.15,0.0,0.0,0.0,0.0,,0.0,0.0
2922,0x6a19891e91a3d4d690cc8f9627290d25bfd34df6,0.0,1.0,0.0,0.0,0.0,0.0,bfreshhb,0.0,0.0
2923,0x6a26afb01ff57e827079658238858d55774ca2d5,0.0,0.1,0.0,0.01,140.0,0.0,brianfakhoury,7.721410579714627e-08,0.875
2924,0x6a3e11eb1a49db4503a2546f9046c6f62d51c513,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
2925,0x6a4a3606e1c9fa55c7c979b6e56c2493cfbb874c,0.0,0.131,0.06,0.0,0.0,0.0,,0.0,0.0
2926,0x6a50284afeb634f20251bb1ec7dc021379f892e1,0.0,0.0,0.1559,0.0,0.0,0.0,galerie721,0.0,0.0
2927,0x6a5887dd4cb95971d7058f8527ce7f7df75d48b9,0.0,0.0,0.0,0.01,0.0,2.0,gleehokie,0.0,0.0
2928,0x6a68cc6fbe089c3726f9f78f4d954fd4d6099570,0.0,0.0,0.06,0.0,0.0,0.0,,0.0,0.0
2929,0x6a6bf7a2d6fcd2625fde44f999d9f87206f707af,0.0,0.0,0.0,0.0,10.0,2.0,mariamswithyou,0.0,0.5
2930,0x6a77500a141fede525e57e422d65d67a32f2d8fe,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
2931,0x6a7ea8945d0cdb9b53030f63b4b26263e4478c8f,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
2932,0x6a932f0ae2a7a49fb24b70c8eef6ec0808163345,0.0,0.0,0.0,0.0,0.0,8.0,isiahhill,0.0001329433866562366,0.0
2933,0x6a9540518477fea00b998bfa2e7c967ca853f209,0.0,0.0,0.0,0.0,40.0,5.0,lofsigma,0.0,0.7058823529411765
2934,0x6a9afb290943495518d1b3d4d2a0cbdc93d3f719,0.0,0.0,0.0,0.0,60.0,17.0,markus_watts,0.0,0.8571428571428571
2935,0x6aa72cdad644716b898d75e4f651e538d05e1875,0.0,1.0,0.0,0.0,0.0,0.0,yao_sc,0.0,0.0
2936,0x6aa8620afd7ac979f5d44caca9a0421e6d3f9305,0.0,0.1,0.0,0.0,0.0,6.0,niallyorke,0.0,0.0
2937,0x6ab075abfa7cdd7b19fa83663b1f2a83e4a957e3,0.0,0.02,0.36,0.0,70.0,90.0,anquetil,0.00032960771412156813,0.1304347826086956
2938,0x6ab7cd21c2387db6c4989fe88a3d242ec243f620,0.0,0.0,0.0,0.0,60.0,0.0,oisin_lyons,0.0,0.8571428571428571
2939,0x6ab880afd1e0c7786cc5d05f4fd9b17761768da8,0.0,0.0,0.0,0.0,30.0,0.0,0xyieldfarmer,0.0,0.75
2940,0x6abec78e13d11fb64479b487ac169076f22c6d3b,0.0,0.0,0.02,0.0,0.0,0.0,,0.0,0.0
2941,0x6ac6a76068bdcbac8317e667d1fbb528fb6d91ed,0.0,0.0,0.1559,0.0,0.0,0.0,linkin2895,0.0,0.0
2942,0x6acabf5be96647f638d6baaa28d520a447021169,0.0,0.1,0.0,0.0,0.0,0.0,,0.0,0.0
2943,0x6acccee5fe331b1fd9bc2363c7b5a6dfd34e4426,0.0,0.6,0.0,0.0,0.0,0.0,,0.0,0.0
2944,0x6ad87695ed830da557bbe1c24d2523f9c45b24d4,0.0,1.0,0.0,0.0,0.0,0.0,solasnft,0.0,0.0
2945,0x6ae0a41144ebe1c4e28a7067dbf98eec39a9a783,0.0,0.0,0.0,0.0,10.0,0.0,tomvranek,0.0,0.5
2946,0x6ae65a7033a84bb36778fea6607a25a0d6c8ee50,0.0,8.0,0.0,0.0,0.0,4.0,ikuberan,0.0,0.0
2947,0x6aed64a9eadb905fb1517e5e0226733fa6d6c63c,0.0,0.0,0.0,0.0,0.0,1.0,emrahyalaz,0.0,0.0
2948,0x6af9965696886c9a4e681a541ae9173246509379,0.0,0.0,0.0,0.0,10.0,0.0,albertmiller001,0.0,0.0384615384615384
2949,0x6afe2d802042e6ac56240075f1f5de41a01dd806,0.0,0.0,0.0,0.0,10.0,5.0,ade_overflow,1.9303526449286567e-08,0.0526315789473684
2950,0x6b07d4ace5bc9a690fda9ddeb5a0f131fda0b257,0.0,0.0,0.0,0.0,10.0,1.0,zyc968259,0.0,0.04
2951,0x6b0bf3dd3f83c1776769a87cb080ef370288f355,0.0,0.1,0.0,0.0,0.0,0.0,,0.0,0.0
2952,0x6b2261273dc6d2ea538b961fede736cd021467bb,0.0,0.0,0.0,0.0,10.0,54.0,nvs,0.0008133540869406895,0.0384615384615384
2953,0x6b2f37a7d887105d9c67f6896cadeb4200788c8b,0.0,0.0,0.0,0.0,0.0,1.0,erinmcwalter,0.0,0.0
2954,0x6b44862103b8a45f5ec701b69ec28a5d6d304950,0.0,0.0,0.0,0.0,0.0,10.0,ntotao,0.0,0.0
2955,0x6b466c24b0651d52995a66d3e653398c308a4e96,0.0,0.0,0.0,0.0,0.0,138.0,mal_levy,0.00043444516626764347,0.0
2956,0x6b59e99fab92b36827f969db150e933061f1309b,0.0,0.0,0.0,0.0,0.0,6.0,mars_eve,0.0,0.0
2957,0x6b5bbd4aaa860705a8674e1de639c3dfff734b0f,0.0,0.0,0.0,0.0,10.0,4.0,mikesunda,0.00013296269018268588,0.04
2958,0x6b5d97bb91779c1fff3aac49c35767b62ab9b032,0.0,0.0,0.0,0.006,0.0,0.0,,0.0,0.0
2959,0x6b67623ff56c10d9dcfc2152425f90285fc74ddd,0.0,0.0,0.1559,0.0,0.0,22.0,_blockbird,0.0,0.0
2960,0x6b6ada1452e22bbd5764efa67a105cc20ae875d2,0.0,0.0,0.0,0.0,800.0,0.0,krausehousedao,7.763878337903058e-05,0.1588235294117647
2961,0x6b6c51c444fea186e7dab8963730f37faff1db16,0.0,1.0,0.0,0.0,0.0,0.0,hammeiam,0.0,0.0
2962,0x6b707dc61e3995c8e6a5d0e4b3640390ae40463a,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.0
2963,0x6b75d4c7a4cff4d1bd94a7e34b69f4b6c2a3b44f,0.0,0.0,0.08,0.0,0.0,3.0,ideanfc,0.0,0.0
2964,0x6b787f43f9b22717c9dfcbceb9e95a45d804985d,0.0,0.25,0.01,0.0,0.0,0.0,,0.0,0.0
2965,0x6b819f301a4c7f44331a70ded6edf25b5e24d492,0.0,0.0,0.0,0.0,150.0,2.0,jwillmiller,0.0,0.3125
2966,0x6ba331026452aff0306c7b49341bdca5c01652e6,0.0,0.0,0.0,0.0,10.0,0.0,stanfordmaria88,0.00011657399622724158,0.0384615384615384
2967,0x6bb6c0be4847e1432130353af693e33c66778f3e,0.0,0.0,0.0,0.0,10.0,7.0,alanxing,0.0,0.5
2968,0x6bb84acda075cf8adb3628d57cd8811afcbd189e,0.0,0.0,0.0,0.0,10.0,0.0,gojcnskmqg5bism,0.0,0.0384615384615384
2969,0x6becffa5522bc2cb3b1ebeed2f963708f5cc8755,0.0,0.2,0.0,0.0,0.0,0.0,viccsmind,7.763878337903058e-05,0.1111111111111111
2970,0x6bf0bcdef76ec8d06e60db6d8e905f3b92ec5346,0.0,0.0,0.0,0.0,10.0,0.0,iarturs,0.0,0.0434782608695652
2971,0x6bf71f3ecf614be76aa1f1264bcf950f71b45fda,0.0,0.0,0.0,0.0,10.0,0.0,jktestacct,0.0,0.0384615384615384
2972,0x6bf97f2534be2242ddb3a29bfb24d498212dcded,0.0,11.1,0.0,0.0,0.0,0.0,m4t_nft,0.0,0.0
2973,0x6bfc0ac5bb6cec3c6cc41a85a8163cc5eb4e51d3,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
2974,0x6bfc827d7391c06b68af85e8f4071b94ca620a25,0.0,0.0,0.0,0.0,210.0,0.0,ersanxian,0.0,0.2560975609756097
2975,0x6c01d4484c15e233e2172f67aee8d65b6accbe1b,0.0,0.025,0.01,0.0,0.0,22.0,burglar459,0.0,0.0
2976,0x6c0aff3a716292f37c79bc726964941f1d8ee819,0.0,0.0,0.1559,0.0,0.0,0.0,,0.0,0.0
2977,0x6c0c183f5ed59c0c88f9f36f902e3f0a41bf72f6,0.0,0.0,0.0,0.0,0.0,22.0,abhimvyas,0.0002659060768389225,0.0
2978,0x6c17c39feaa17cb04c302eca8b1d75c1d08f428e,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.0
2979,0x6c1ed1cc0a86c044ae3cca6602abd8cb458ab2be,0.0,0.0,0.1559,0.0,0.0,0.0,kriskolton,0.0,0.0
2980,0x6c22a9e37f4b532929682d09a6d504be66b855ec,0.0,0.0,0.1559,0.0,0.0,0.0,faxreturn,0.0,0.0
2981,0x6c2c4f72a64b71d27311469c05e79a6efbb1b19b,0.0,0.0,0.0,0.0,10.0,0.0,elbertbrooksvn2,0.0,0.0384615384615384
2982,0x6c4cb3c4da1cdc4b7b1f41099f6eacbd82d8f2d2,0.0,0.0,0.0,0.0,0.0,23.0,_mattwelter,3.8800088163066e-05,0.0
2983,0x6c5103d42bddefe5bdf377ced727cb273133def8,0.0,0.0,0.0,0.0,10.0,0.0,tobenna3,0.0,0.0526315789473684
2984,0x6c55b741bc3d933c8d7c587f9b53ec3ff39fd1fe,0.0,0.0,0.0,0.0,10.0,0.0,cryptolurker8,0.0,0.0526315789473684
2985,0x6c5ffbaab02369b080eac081c7e68d5759679e56,0.0,0.0,0.0,0.0,10.0,0.0,excitedntl,0.0,0.125
2986,0x6c6ad2a7dd62eb031fa366c9b4e4e283d4780f4b,0.0,0.0,0.0,0.0,0.0,3.0,wuchaofei2,0.0,0.0
2987,0x6c6e9f9222d85f874f9dba764fda97bb8222c1fe,0.0,0.0,0.0,0.0,10.0,45.0,max_eyr,3.9456408062341746e-05,0.0526315789473684
2988,0x6c70e5fc4e4926cd836a6f8b0645aa1a077fa605,0.0,0.1,0.15,0.0,6210.0,67.0,heyellieday,0.0006389274219449361,0.6561181434599156
