,source,AU_value,CF_contribution,ED_purchaseValue,SP_value,Votes,mentions,twitter,betweenness
1770,0x7feabf26185d54629a067ee237041e703e6a242f,0.0,0.0,0.0,0.0,1010.0,105.0,fehrsam,0.0014686899701800008
1771,0x7ff2b085e8d5c99d388edc02ab623fdc0f4764fa,0.0,0.0,0.0,0.0,0.0,3.0,jon_victor_,7.029466141272526e-09
1772,0x800df3ae6a276f20679451f55b1b8a60368e4e72,0.0,0.0001,0.0,0.0,0.0,0.0,,0.0
1773,0x80207b6ef45dcd6e2d2f5bf692320c8b46b6bf09,0.0,0.0,0.0,0.0,10.0,22.0,danidiez_,2.17795501129904e-07
1774,0x8046f1a06478a151027b501caa65e841d87ec876,0.0,0.0,0.0,0.0,10.0,67.0,sxc0215,0.0001140675326505684
1775,0x805953ccf5e21cebb21f645f02fc64f824fb4a71,0.0,1.0,0.0,0.0,0.0,0.0,deskertw,0.0
1776,0x80778937998a7b9d80ae116918242065ed1a1d22,0.0,0.0,0.0,0.0,10.0,7.0,vanlancker,1.0975690643595425e-06
1777,0x808a2adbd0a3fc679e3f7cd18d4f579bfcaaec9c,0.0,2.1,0.1,0.0,10070.0,209.0,ljin18,0.016623281149176328
1778,0x808b2c7ac5cc92996879c6f09fa1d339f66c3755,0.0,0.0,0.0,0.0,10.0,0.0,nahamson,0.0
1779,0x80c008a7c9ec056158cb1f64024e710c8398048a,0.0,0.001,0.0,0.0,0.0,0.0,minhsmind,0.00036541690410423064
1780,0x80c939f8a66c59b37330f93f1002541fd4e51aa2,0.0,1.35,0.41000000000000003,0.0,0.0,0.0,galaxyrtk,0.0030395462738296367
1781,0x80e6f93ffc6051214da2712523a074dc7af60929,0.0,0.0,0.0,0.0,30.0,7.0,timsmith1337,0.0014363398907436095
1782,0x80e7ed83354833aa7b87988f7e0426cffe238a83,0.0,1.0,0.0,0.0,0.0,0.0,jonsn0wballz,0.0
1783,0x80efa3457a800a098da6e6c9b2928868da02d521,0.0,0.0,0.0,0.0,10.0,0.0,haysoos88,0.0
1784,0x8107418c24266c3007db53e4aa4ae480f70e24f8,0.0,0.0,0.0,0.0,8.0,66.0,angrigoryan__,0.0007506056619742046
1785,0x811454c38ba35adc4c211ed47c79170560e30478,0.0,0.0,0.05,0.0,10.0,5.0,qingdou2019,4.042578309082543e-05
1786,0x8117d5b9aa183c7784f4751c27578822d610edcd,0.0,0.0,0.0,0.0,10.0,1.0,obafemioyeniyi2,0.0
1787,0x8146dd07419fcb6ebecfb326f6e9a99c589410f7,0.0,0.0,0.0,0.0,3.0,78.0,nbt,0.0002227888366083546
1788,0x8149dc18d39fdba137e43c871e7801e7cf566d41,0.0,0.0,0.0,0.0,30.0,0.0,ixt_chocobo,0.0
1789,0x815090255bf3d6a195cbbb7fdb2bb96f474d9fe2,0.0,0.0,0.0,0.0,10.0,2.0,canon_crypto,0.00047404163581728784
1790,0x8162cb1b6eb326feaf77670fba3638545a80ad40,0.0,1.32,0.0,0.0,0.0,0.0,,0.0
1791,0x816f7b4e25a9ac80d0437de83d4e52352e009cb2,0.0,0.0,0.0,0.0,10.0,76.0,mistersk021,0.0002985663971793416
1792,0x818269a1fdee562f1a0e264445097a6b499b5b06,0.0,0.0,0.0,0.0,10.0,8.0,balkankarisman,0.0
1793,0x81a4e4e6b5ceba1fe01b57c534814a791d32d697,0.0,0.0,0.0,0.0,20.0,94.0,mgndi_,0.00010375556021797548
1794,0x81aa6141923ea42fcaa763d9857418224d9b025a,0.0,1.0,0.0,0.0,0.0,0.0,,0.0
1795,0x81d98b0d2174bb70186dc6cbe63a8d70fe8f2d59,0.0,0.0,0.0,0.0,0.0,58.0,alphaketchum,3.3374924715735024e-05
1796,0x81dc09427da6fdff1a9eb4144a5f210fed1de602,0.0,0.0,0.0,0.0,1980.0,43.0,lilashroff,0.00010671875432561184
1797,0x81e87ce7d7a32bba25e992ff7a0df5b83eeb68d5,0.0,0.0,0.0,0.0,10.0,0.0,adya_hrit,0.0
1798,0x81e8d9f3fb921ee2939994cefc671c0dad6317fd,0.0,1.01,0.0,0.0,0.0,0.0,,0.0
1799,0x81facc69908d9c1188280fbb2793567de39f8f9b,0.0,0.0,0.06,0.0,0.0,0.0,,0.0
1800,0x821d0a4d591ece6b8069abed384a8df8697d27c3,0.0,0.0,0.0,0.0,34.0,0.0,liquidfunc,9.742456595808964e-06
1801,0x82318b1e52f3162261e1bbd00f13484fdfe89cfa,0.0,0.0,0.05,0.0,0.0,0.0,,0.0
1802,0x82674f96fff684169febb067053e6e12abdf7809,0.0,0.0,0.0,0.0,10.0,0.0,zeytunci__,0.0
1803,0x8289432acd5eb0214b1c2526a5edb480aa06a9ab,0.0,1.0,0.1,0.0,0.0,0.0,wslyvh,0.0011161380789497456
1804,0x828ddfb2d0df5b3ca62fc0777c57ae5d78ce7786,0.0,0.0,0.01,0.0,0.0,0.0,,0.0
1805,0x82d4830560c511ee7260a68f10d91514969f4511,0.0,0.0,0.0,0.0,10.0,26.0,tgooners,7.938210764738019e-07
1806,0x82d751c236cb6c682a54196ef6fc01021a101a1b,0.0,0.0,0.0,0.0,0.0,3.0,madao_chris,0.0
1807,0x82ec5d22cff969aa01afa7d082891b2cf5714769,0.0,0.0,0.21,0.0,0.0,0.0,reg42086,0.0
1808,0x82eeb0503dcd21c21d6b5bf4d22c3e2ba07aa056,0.0,0.0,0.0,0.0,10.0,10.0,craftzknock,2.6075143790425727e-05
1809,0x82f402847051bddaab0f5d4b481417281837c424,0.0,0.04,0.0,0.0,0.0,0.0,sadlyoddisfying,8.630063509094348e-05
1810,0x830a706f2fa095bdc2d6a4881daa23fb8a5fa709,0.0,0.0,0.2,0.0,0.0,0.0,itsheyjeli,0.0
1811,0x83396ecf72bd992edca8a3511873985ebfdb2add,0.0,0.0,0.0,0.0,10.0,0.0,cryptowenn,1.2296159290709804e-05
1812,0x8341deb328e91796c2976f88db210f0e73187782,0.0,0.0,0.33,0.0,0.0,0.0,,0.0
1813,0x834c673130c085057531f227dcbd375d803d9a98,0.0,1.0,0.0,0.0,0.0,0.0,luoyhang003,0.0
1814,0x8358fc2dd62c00c1a9cd0fcb577309a4cead2471,0.0,0.0,0.01,0.0,0.0,0.0,,0.0
1815,0x835f86ff1670917a786b72d1fd8dcc385e27dd77,0.0,0.0,0.0,16.620499999999996,0.0,0.0,,1.4561735118408835e-05
1816,0x83af682555fc2f42d8c41701f44fc17e391332c1,0.0,0.0,0.0,0.0,10.0,0.0,musicynic,0.0
1817,0x83bb781a2a2ca1fec0350f178c911848811cc440,0.0,0.0,0.05,0.0,0.0,0.0,,0.0
1818,0x83d20a4b84380e62956e38452533f86d298dbc24,0.0,1.0,0.0,0.0,0.0,0.0,qwercusart,0.0
1819,0x8425f855640cf0d2c42f45ddce4c036c433f4532,0.0,0.0,0.0,0.0,10.0,0.0,peterfriendship,0.0
1820,0x84346a71dc3e3990e17b12cbb69f660fa5eb9f45,0.0,0.0,0.0,0.0,10.0,0.0,alpacin75970820,0.0
1821,0x84361648f858396551bef155f9ed578d807d5be8,0.0,1.01,0.0,0.0,0.0,0.0,0xspf,0.0
1822,0x844fa8811394f5457561a5597f7dca7b077ae4fe,0.0,0.0,0.05,0.0,0.0,0.0,,0.0
1823,0x847dbdef6b03aac8be266598928ca0d994aaa400,0.0,0.2,0.0,0.0,2340.0,0.0,markredito,0.0002769761115004831
1824,0x8490b3dfba40b784e3a16974377c70a139306cfa,0.0,0.0,0.0,0.0,60.0,14.0,jtchomko,4.176427387698416e-05
1825,0x84985650a71075637df1734b674402231b62245f,0.0,1.0,0.0,0.0,0.0,0.0,,0.0
1826,0x84aa8428392a7a1ec02675e9c2f9eaee014e30fd,0.0,0.0,0.0,0.0,10.0,0.0,khoazany,0.0
1827,0x84acee946118abacc23d7dcfa3b4dc5f6bd17a81,0.0,0.0,0.0,0.0,780.0,0.0,like_a_bitcoin,9.019452562114954e-05
1828,0x84da37133a088fbf4e21d80aec2cc260b52ea116,0.0,1.0,0.05,0.0,8100.0,92.0,ecrivaine_k,0.06288982094130617
1829,0x84e9445f43995b0c6a4d4c1d40bb123571c2eb06,0.0,0.0,0.0,0.0,10.0,0.0,taijusanagi_v2,0.0
1830,0x84eca34e4a1732113883407e3666b014dcca0a16,0.0,0.0,0.0,0.0,10.0,9.0,huoni_sms,4.774991676475626e-05
1831,0x85086a248eda2fd79435a0e9f957bba539aa850d,0.0,0.05,0.0,0.0,0.0,0.0,escobaravee,0.0
1832,0x8523d28df853d8a64b5187a458abd5d9b85fb89a,0.0,0.0,0.05,0.0,0.0,0.0,hamburger,7.956672096389768e-05
1833,0x85399d0f51a78e7cc66330f3b9eb83c5e5762513,0.0,0.0,0.0,0.0,0.0,56.0,symbolik,4.39663115658312e-05
1834,0x853f52661ab68ce239202306be53f158e948b3c0,0.0,0.0,0.2,0.0,0.0,0.0,,0.0
1835,0x854bc2292b5f25c7a083a3ae08c066ee925ddc00,0.0,0.0,0.0,0.0,10.0,30.0,codakweb,2.5198137969103425e-05
1836,0x85ae03c58305cc4d10e3464f5583bd8117cc9b3d,0.0,1.05,0.0,0.0,0.0,0.0,leege100,0.0
1837,0x85b0a071f50dff09b1d1ad6d1e4e41a1d00d77ed,0.0,0.0,0.05,0.0,0.0,0.0,jackleungau,0.0
1838,0x85d04d5abdea8f1a8d94aebd2630fb1bf7fcd316,0.0,0.0,0.0,0.0,10.0,0.0,kateboy03285082,0.0
1839,0x85e9f01982b79bf33a35be422f6229253dc9f570,0.0,0.0,0.01,0.0,0.0,0.0,,0.0
1840,0x86044898ebff797f256dbd0aa60c578ae95f49ba,0.0,0.0,0.0,0.0,9.0,0.0,paulgeller,3.058762063909169e-05
1841,0x861d0cfc38395af64e379704620831c4edf68875,0.0,0.1,0.0,0.0,0.0,0.0,tcrypt25519,1.539520247774405e-05
1842,0x8620262510c86943fd841ec2047dfc2953afaea4,0.0,0.0,0.0,0.0,0.0,5.0,infinityside007,0.00047393364928909954
1843,0x862a140848c91d87b25a94facf6a00be68a0332d,0.0,0.0,0.0,0.0,10.0,3.0,dagr8ay,0.0
1844,0x8634fd7b88ebd0b8addb7bf215c0f3f91a6684c2,0.0,0.0,0.0,0.0,546.0,2.0,zydetg,0.0006198205631355662
1845,0x8647fae021156af9a6d6d9089bf7e69cfdb7fdc4,0.0,0.0,0.0,0.0,10.0,3.0,havmartinez,0.0
1846,0x864c56caf3797abeb010c4e8be54973f1cc93d20,0.0,1.0,1.0,0.0,0.0,0.0,,0.00034863770500005394
1847,0x86546a5a5fa9481d562e0870304fe7d5e76e9437,0.0,0.0,0.11,0.0,0.0,0.0,,0.0
1848,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,0.0,0.0,0.0,0.05,0.0,201.0,pet3rpan_,0.008843674147404688
1849,0x8660a7e2d207d2a37ef11c4930bf4efdac5da962,0.0,1.0,0.0,0.0,0.0,0.0,aaxiaopangzhu,0.0
1850,0x8696a6844e8a091d99be417e3d995256bd7e575c,0.0,0.0,0.0,0.0,10.0,13.0,kishimen335,2.5831813108310175e-05
1851,0x86b0e9e05f0295adb39799a402d2992d10439454,0.0,1.0,0.0,0.0,0.0,0.0,,0.0
1852,0x86bf97a8356690456f4040dd0172aa3d4d5315e2,0.0,0.0,0.6,0.0,0.0,0.0,balderik_,0.0
1853,0x86f63907428cd03576fc980a8f66855731eb0351,0.0,0.0,0.01,0.0,0.0,0.0,,0.0
1854,0x870a0fb115453dbb763416b742601bb191ba3ad0,0.0,0.0,0.0,0.0,10.0,10.0,myunguip,0.0
1855,0x871664e38e6e01ff72f2cd48ab369401a4a20503,0.0,0.0,0.0,0.0,30.0,0.0,lord_bogdanoff,0.0
1856,0x875a7b08843a3ccd9584734c602658e2729bf5bb,0.0,1.024,0.0,0.0,0.0,0.0,ahern0x,0.0
1857,0x877ab8039dcd468a989c60ca3067eb1eff37ae9e,0.0,0.003,0.0,0.0,0.0,0.0,,0.0
1858,0x877cdd92852ec06bca8d520372b266dc9195f0af,0.0,0.0,0.05,0.0,0.0,0.0,,0.0
1859,0x8783847b3c579fd98287453ba77bfb672fec4454,0.0,0.0,0.0,0.0,10.0,77.0,djsamforever,1.7049709481244014e-05
1860,0x87885aaeeded51c7e3858a782644f5d89759f245,0.0,0.08,0.0,0.0,0.0,0.0,bitcoin4bernie,0.001202448251559875
1861,0x878dffb9d06be9042f41d63d29070d1caf6a8e9a,0.0,0.0,0.0,0.0,6.0,3.0,gross_sculptor,8.920883828731565e-06
1862,0x879e932b55c14ab7ceebb74fe94d2015fdc785b2,0.0,0.0,0.2,0.0,0.0,0.0,,0.0
1863,0x87ae3929744864734cd009ad3be47d97fccb54d5,0.0,0.01,0.0,0.0,0.0,0.0,,0.0
1864,0x87b080b40a8de306cbfa457f5e1ac3af847d436d,0.0,0.3,0.0,0.0,0.0,0.0,,0.0
1865,0x87cac58bc7a9f79e33f0e36117d7492ae375a103,0.0,0.0,0.0,0.0,10.0,157.0,raghavar0,0.0006764252361056949
1866,0x87d9c2d9990a9f3a18f1377ff20d9945f9eb3792,0.0,0.0,0.05,0.0,0.0,0.0,,0.0
1867,0x87dfef3b445667292aac89078b51f0f75795805f,0.0,0.0,0.0,0.0,10.0,0.0,harukatarotaro,0.00037763777333577064
1868,0x87e59b28a973759a99a3f1cb2b4300c1a72f251d,0.0,0.0,0.0,0.0,10.0,116.0,jaycedevan,0.00011072809367081544
1869,0x87fb7c717a4145095eb076e239bc0f8fba42cf49,0.0,0.0,0.0,0.0,0.0,34.0,being_on_line,1.6548834376177645e-05
1870,0x881475210e75b814d5b711090a064942b6f30605,0.0,0.0,0.0,0.0,10.0,58.0,traf,0.002468650474659909
1871,0x8817e3c2da85a1b96429189e16d5e0d6f923d415,0.0,0.0,0.0,0.0,10.0,0.0,pureaw3somene5s,0.0
1872,0x881ac9335055bd1c111244bbf7759df4c8ea7087,0.0,0.0,0.0,0.0,2.0,6.0,justinsmith,2.5261958494834086e-06
1873,0x88278755c049e1e2565cb91653024742b11ea2d8,0.0,0.0,0.0,0.0,10.0,6.0,alenmathew__,1.0274287159957051e-05
1874,0x8843d562d77ff6254caf76e168e408fe176e2f04,0.0,0.0,0.0,0.0,10.0,0.0,hrayykpytquz2l4,0.0
1875,0x8847ebaaf29a18396e49191602f8d8d141b98aa7,0.0,0.0,0.0,0.0,10.0,49.0,vadyhodler777,7.112323577161431e-05
1876,0x8849f498d306b4122de8274a970d21ba1ad9bc29,0.0,0.0,0.15,0.0,0.0,0.0,,0.0
1877,0x8864486c1be43143b2fb2992777ba0b85129f3e4,0.0,0.06,0.0,0.0,0.0,0.0,,0.0
1878,0x88a647a5fb12dade182577999a075aa267cd3000,0.0,1.0,0.0,0.0,0.0,0.0,,0.0
1879,0x88b13dbad0046d53fa3f30e0ad4d3e71e60a29eb,0.0,0.0,0.0,0.0,10.0,8.0,joshriedel,3.369892908097421e-05
1880,0x88b503c81a4fb9c9c5464dd3c6835fc34b2cc85d,0.0,0.0,0.01,0.0,0.0,0.0,,0.0
1881,0x88d01d4354da0d65c38b0196c4400525a5eebe17,0.0,3.173,0.0,0.0,14179.0,256.0,jongold,0.009164882383673146
1882,0x88d75fb0880e8ddd365e8513e7a89464896acbb2,0.0,0.0,0.0,0.0,10.0,8.0,paulmthomason,0.0
1883,0x88e735f2b69e48915cec0819f94edea82cd8cd3c,0.0,0.0,0.0,0.0,60.0,22.0,bhpollack,3.894207220677195e-06
1884,0x88eaf971d7babed6d13dd31d0aa7dc5c1f3f7989,0.0,0.0,0.01,0.0,0.0,0.0,johnnydappe,0.0
1885,0x88f516c04969f470888473458b5e09342da08b7a,0.0,0.0,0.06,0.0,0.0,0.0,0xpraxeo,0.0
1886,0x88f5d29b88664371401b6786a01db137fc5fca61,0.0,0.25,0.0,0.0,0.0,0.0,crewsenochs,0.0
1887,0x88f74515cb136609eaa538f71c0e7dadd537d594,0.0,0.0,0.0,0.0,10.0,33.0,eny_codes,3.919669367072604e-05
1888,0x894aa5f1e45454677a8560dde3b45cb5c427ef92,0.0,0.0,0.0,0.0,30.0,73.0,annikasays,5.593992283610614e-05
1889,0x89534be96bae2e80c850eb8ad72b6ad82c876a85,0.0,0.0,0.0,0.0,10.0,26.0,_chiiedu,9.615084277260082e-06
1890,0x898e4a3efa0aef2a0bdc17d29b129aa3dc70910d,0.0,0.0,0.01,0.0,0.0,0.0,,0.0
1891,0x898e72b2cba11718c672fc75c834ef2cad451b58,0.0,0.0,0.0,0.0,360.0,5.0,obspoud,1.4387706017855117e-05
1892,0x899416ea9902f505e34155cf5536f9f1ceeb5143,0.0,0.0,0.06,0.0,0.0,0.0,groguforce,0.0
1893,0x89a4769eaf9005a1efde75512cc71d7d83bd6c82,0.0,0.0,0.0,0.0,10.0,10.0,emilioomarin,3.696965093627635e-05
1894,0x89a9c2d773346518d06bb3288e8f0cb0ff602817,0.0,0.0,0.0,0.0,10.0,0.0,troy_ye,0.0
1895,0x89ca22863209a901ff9dc32c27462026ba091852,0.0,0.0,0.0,0.0,10.0,21.0,nagatodharma,0.00012791965050616032
1896,0x89d296c88f7760772dbfb00aba3eb06e32313f15,0.0,0.0,0.0,0.0,10.0,19.0,tosin94996660,9.385347163788392e-05
1897,0x89d6c62ba6a5923178c210090eb6c1553b3d78b3,0.0,0.0,0.0,0.0,10.0,33.0,beautifooldata,0.000559095809982144
1898,0x89e443d840276303ced02a9a67ecf07f6a21c382,0.0,0.0,0.0,0.0,10.0,55.0,papikosun,0.000515375854358651
1899,0x8a07fa8afa2c54bc47da559a0ab4bc15b43bc897,0.0,0.0,0.11,0.0,0.0,0.0,,0.0
1900,0x8a0cced7b998fae90bfa38cfcdea30291c4ead76,0.0,0.0,0.0,0.0,10.0,2.0,labeesingh,0.0
1901,0x8a1f1035df91fe2ecfe6ba10457e1bf1e79e3035,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,col_braul,2.3721126766709924e-05
1902,0x8a1f1dfa5d762cee3b01cad17bda9c520930adeb,0.0,0.0,0.0,0.0,10.0,7.0,ariesjia00,0.00017958611057400904
1903,0x8a2ff7f45955bd3d4ad679741ccd35304825637b,0.0,0.003,0.0,0.0,0.0,0.0,lee78478431,0.0
1904,0x8a31b99267d986f2440e00b387221a308c2246fc,0.0,0.0,0.0,0.0,10.0,2.0,mr_zoyel,0.0
1905,0x8a32af4affd816978c2fdfa7c08c27681d05d4fe,0.0,0.0,0.0,0.0,3980.0,180.0,adamludwin,0.0019996068503495713
1906,0x8a333a18b924554d6e83ef9e9944de6260f61d3b,0.0,0.7,0.0,0.0,0.0,0.0,steveklbnf,0.001771799303257228
1907,0x8a33e42ceb277c4da1dd9098f0ec7bda83b1f04f,0.0,0.1,0.0,0.0,0.0,0.0,,0.0
1908,0x8a5189bc8785e0352d84ddcc2af2da0ed0db893a,0.0,0.0,0.0,0.0,5.0,0.0,harryorchard8,2.2442322262211902e-06
1909,0x8a6a38111ad145d0de1798a757183b09cc8b5f49,0.0,0.0,0.0,0.0,1200.0,60.0,cryptocosmicowl,0.0002262056382788926
1910,0x8a867ff9e8123b9d44f233a21d64d3f751bdc8a6,0.0,0.0,0.0,0.0,10.0,32.0,nobodynoworry,0.0007715224959077637
1911,0x8a8f9a9cbefaad583288f3cbab5d61f86d2621bc,0.0,1.0,0.0,0.0,0.0,0.0,srpho,0.0
1912,0x8a9800738483e9d42ca377d8f95cc5960e6912d1,0.0,0.0,0.0,0.0,10.0,0.0,bi8bo_cf,1.5136295389278217e-05
1913,0x8aba7ccc59794f5c8ad95a16f31dbc6ff9d17de2,0.0,0.0,0.0,0.0,10.0,13.0,iamefosa1,4.952764665950419e-05
1914,0x8ad98004b8cdc606d6c7d31c6695786201a2beaa,0.0,0.0,0.0,0.0,10.0,5.0,bitcoin__borg,2.5647526575357e-07
1915,0x8adc376f33fd467fdf3293df4eae7de6fd5ccaf1,0.0,0.1,0.05,0.0,0.0,0.0,stebertstebert,2.0686622516013803e-05
1916,0x8af6ec0cdc9b4bf2a489cf6db7ecd961df3c00b8,0.0,0.25,0.0,0.0,60.0,2.0,cryptosmock,3.254695797537577e-05
1917,0x8b01fb3b5ebd02d22f55db9d51b814691cd34d3a,0.0,0.0,0.0,0.0,60.0,22.0,jsmilovitz,4.23483251982174e-05
1918,0x8b06bccbe4edf48c7ef429e767d5b2eabaa81208,0.0,0.0,0.0,0.0,10.0,0.0,rangerhodler,0.0
1919,0x8b104344f397afc33ee55c743a0fbd7d956201cd,0.0,0.01,0.0,0.0,0.0,0.0,tweetious,0.0
1920,0x8b152bfcc0b45892c72cab7b028aae84f8237d76,0.0,0.0,0.0,0.0,30.0,8.0,hc_qxop,0.00011023180732515109
1921,0x8b1ea47e37a70e7feefc6a6945a4a7272a7934db,0.0,0.0,0.0,0.0,10.0,0.0,shitcoinzaire,0.0
1922,0x8b2daf0a57ccb9e0604c661c44af7503c851c55f,0.0,0.032,0.0,0.0,0.0,0.0,,0.0
1923,0x8b4786cda698c346943f670569fd00c07e348bc6,0.0,0.0,0.0,0.0,10.0,0.0,bezos_paul,0.00014617372451212844
1924,0x8b7fa4bf01415c240384fc4efe8a6c19fa104b48,0.0,0.0,0.0,0.0,660.0,48.0,roninimperial,0.0020531080897722123
1925,0x8b91c0dd24c4fd4f973e49ed8568921e31cf38b7,0.0,0.0,0.01,0.0,0.0,0.0,blaiseeth,0.0
1926,0x8b96bc744be52225f487ddfa0146f2dc016f879b,0.0,0.0,0.0,0.0,10.0,4.0,_janbjj,3.137887965376607e-05
1927,0x8bb5e1374e85effd86103335ff12ce943e9e29e3,0.0,0.25,0.05,0.0,0.0,0.0,,1.541676778149177e-05
1928,0x8bc85e6ce33a0fdac6b295c52a1c97cb1b122ea5,0.0,0.0,0.0,0.0,10.0,2.0,claytonclabaugh,0.0
1929,0x8be3fd8a423c38131aae0330b20ceec425e0e50e,0.0,3.11,0.0,0.04,110.0,41.0,dcarmitage,0.0012966113987480739
1930,0x8bf9a146a96521bbb3a5bc644928b5b73b490775,0.0,0.0,0.0,0.0,10.0,1.0,enouwemjim,0.0008583831896976672
1931,0x8c127ab770d8e118a1c5306b8d652f99056a1391,0.0,0.0,0.0,0.0,10.0,30.0,akazawa_naoki,5.602409777330088e-06
1932,0x8c2e843664be468522769b0d1b3b604a17962249,0.0,0.0,0.01,0.0,0.0,0.0,,0.0
1933,0x8c3b776bdac9a7a4facc3cc20cdb40832bff9005,0.0,0.0,0.1,0.0,0.0,0.0,0xmidnight,0.0
1934,0x8c43a4b977c9dc91c5b534dc7b17fc37e395851f,0.0,0.0,0.0,0.0,10.0,13.0,richrichie5050,0.0
1935,0x8c5a261d38fe7fe65221adad3c2ba5c3d10f046c,0.0,0.0,0.0,0.0,0.0,5.0,prtydao,0.0007793645130454158
1936,0x8c5ba8d0017c92527daa77b145919a77614dfd9e,0.0,0.0,0.3,0.0,0.0,0.0,pdog355,0.0
1937,0x8c76d5b19b164e1642baf71dc3daf008c4bfdd8e,0.0,0.04,0.0,0.0,0.0,0.0,cryptextra,0.0
1938,0x8c8f71d182d2f92794ea2fcbf357814d09d222c3,0.0,0.0,0.0,0.0,0.0,4.0,stonemit,1.529009599287109e-05
1939,0x8c913aec7443fe2018639133398955e0e17fb0c1,0.0,0.0,0.15,0.0,0.0,0.0,,0.0
1940,0x8c9dea7345b5efde2e3349a0233832d7329588d1,0.0,0.0,0.0,0.0,10.0,0.0,guadalupe9703,0.0
1941,0x8c9f88003a6971d9464dfd1abcf03b1ffe9e1b7e,0.0,0.0,0.0,0.0,5.0,82.0,drewbuttons,0.00011466957403880919
1942,0x8ce7d09a10a52a4c8daa83ba0e2ed8a85ec1b008,0.0,0.1,0.0,0.0,0.0,0.0,,0.0
1943,0x8cf47a7208528a709810b32ed33a7809538aa829,0.0,0.05,0.0,0.0,0.0,0.0,,0.0
1944,0x8d07d225a769b7af3a923481e1fdf49180e6a265,0.0,1.069,0.12,0.0,0.0,0.0,monetsupply,0.00034863770500005394
1945,0x8d0be0bf82bb2595e70109d92c1b7f582c516732,0.0,0.0,0.0,0.0,0.0,164.0,lililashka,0.0007898327261257758
1946,0x8d0c7a284b7a708ca09de790db4a40c2c51d775e,0.0,0.0,0.0,0.0,10.0,24.0,tomebendo,3.3653033281587323e-06
1947,0x8d138c01765483cb79d787ce5933f609cbfdabcf,0.0,0.12,0.81,0.0,10.0,157.0,adrianleb,0.00183009352748783
1948,0x8d25687829d6b85d9e0020b8c89e3ca24de20a89,0.0,0.03,0.0,0.0,1.0,12.0,stephancill,6.829249390986684e-05
1949,0x8d43806a3f1c1a82436c0c21a4dc7b8889beceb4,0.0,1.011,0.0,0.0,0.0,0.0,,0.0
1950,0x8d44bb7001d613f20cbb4a3931e1126ecd9220f8,0.0,0.0,0.0,0.0,0.0,42.0,blakejamieson,0.0006772922415281054
1951,0x8d7d7751b908e33e8b362e8fa7e61b13ad1a68a4,0.0,1.0,0.0,0.0,0.0,0.0,byobu4,0.0
1952,0x8d8d7d31f0716b77f4ff923e5fd5d0dff9598ada,0.0,0.0,0.0,0.0,10.0,2.0,davidch43618211,0.0
1953,0x8d90370e153499193caff8249bfc75d9e5bd5a45,0.0,0.0,0.15,0.0,0.0,0.0,,0.0
1954,0x8da02d597a2616e9ec0c82b2b8366b00d69da29a,0.0,0.1,0.15,0.0,0.0,0.0,n5wt0nraphs0n,0.00012066236732141061
1955,0x8daf30dea39fb89c5e039065b7d1973863b38352,0.0,0.0,0.05,0.0,0.0,18.0,darioaschero,4.293784072105508e-05
1956,0x8dba1c16e399d0ad2cf1dca523049c83dade20c5,0.0,0.01,0.0,0.0,0.0,0.0,,0.0
1957,0x8dbd839d4fca903c69d109c4e955a2af438a76ea,0.0,0.0,0.05,0.0,0.0,0.0,meaningtoread,0.0
1958,0x8dc4310f20d59ba458b76a62141697717f93fa41,0.0,0.2,0.0,0.0,0.0,0.0,,0.0
1959,0x8ddc0fccc34e74681a1104d638eac1024d25e27e,0.0,0.0,0.0,0.0,25.0,92.0,mirrorbean,0.00017965614285355222
1960,0x8de2b8f2b2e8a674c3dabb5e1255b5bbad7a63d0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0
1961,0x8de33d8204929ceb2f7aa6299d0643a7f6664c9b,0.0,0.056,0.0,0.0,0.0,0.0,benwerd,0.00026476687268671574
1962,0x8dedd49c64f211f52a2af637645a5b529e382b40,0.0,0.0,0.0,0.0,10.0,0.0,alina30557763,0.0
1963,0x8df168a41c3a3c6be0e9208d5027ea80f2c5ba25,0.0,0.0,0.0,0.0,0.0,106.0,camirusso,0.0013788955341973983
1964,0x8dfee5f2ab3100bd2112c192bba9817258221e82,0.0,0.2,0.0,0.0,0.0,0.0,austinvirts,0.001914487516257307
1965,0x8e0f23de12910a584d4898787d0a00f9e162aefc,0.0,0.0,0.05,0.0,0.0,0.0,,0.0
1966,0x8e2160a024ca85810e5bafba77ea332800c2b231,0.0,0.0,0.0,0.0,30.0,4.0,cesarwithyou,0.00047428243206397934
1967,0x8e2dc01ce01422251bb356e6c6b2947fcaa8e542,0.0,0.0,0.0,0.0,10.0,4.0,desmond_phill,0.0
1968,0x8e437c286498dd2a6216ede8722e6b742e253269,0.0,0.0,0.06,0.0,0.0,0.0,,0.0
1969,0x8e551ee9efd11c69bc21bff1f35ee7b12ba1784e,0.0,1.0,0.0,0.0,0.0,0.0,,0.0
1970,0x8e5d30f161ba3ebb09dc3c1f06515656af34baa1,0.0,0.0,0.0,0.0,30.0,94.0,kyoronut,0.0007688354493866832
1971,0x8e5e9b1d8413a8b34c8311e8fdaaf0ba655d1037,0.0,0.0,0.0,0.0,10.0,8.0,maxcoinor,7.99847870667011e-06
