,source,AU_value,CF_contribution,ED_purchaseValue,SP_value,Votes,mentions,betweenness,created,unique_contributed,votes_before,did_bid,total_contributions,did_contribute,did_create,actual_airdrop,betweenness_level
2640,0x902fc38af709401a7cf604b333bbcde86499528f,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0,0,0.05,2,0,0.0011111111111111111,low
2641,0x9031537e04e25f02dccfd0988214ac320611ed6f,0.0,0.0,0.0,0.0,0.0,23.0,3.413075208000529e-05,0.0,0.0,10,0,0.0,0,0,0.010034130752080006,low
2642,0x9079a0a7e0ebee7650c8c9da2b6946e5a5b07c19,0.0,0.0,0.0,0.0,2110.0,0.0,0.0019852923226851,0.0,0.0,1050,0,0.0,0,0,1.2584556938819356,low
2643,0x9079be3072c0ce9eb2e33249bb976af4a9e068ac,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
2644,0x9080196182f77b89bb5b0eee3ddb48cfa716c4c3,0.0,0.0,0.0,0.0,0.0,47.0,6.284776683927348e-05,0.0,0.0,20,0,0.0,0,0,0.02012569553367855,low
2645,0x908c44d464d022f2c44fc1e097224998580ba498,0.0,0.0,0.0,0.0,10.0,287.0,5.0404300750422776e-05,0.0,0.0,20,0,0.0,0,0,0.020100808601500843,low
2646,0x9091a27f7814181661bd73428fc55aac574ecf70,0.0,0.0,0.0,0.0,0.0,9.0,3.573393184742545e-05,0.0,0.0,10,0,0.0,0,0,0.010035733931847425,low
2647,0x909250eceed5e9b66fc6e973176b9ef4a657cd12,0.0,0.02,0.0,0.0,0.0,0.0,1.8474744462364784e-05,0.0,0.2222222222222222,10,0,0.02,2,0,0.010909005832859019,low
2648,0x90adc44a9d32159500791e30df9ba161bb4034ec,0.0,0.0,0.0,0.0,0.0,60.0,3.302911225956605e-05,0.0,0.0,10,0,0.0,0,0,0.010033029112259567,low
2649,0x90b0dec1f1bba847015904c115b8a99bf22925c5,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.01,2,0,0.0,low
2650,0x90bc4cf4c8bd23cbe78d45b0ef9898c4c555768c,0.0,0.0,0.0,0.0,10.0,12.0,9.731458320191897e-06,0.0,0.0,20,0,0.0,0,0,0.020019462916640387,low
2651,0x90e47c00797a3a77701ff434ff35c9d78aa40222,0.0,0.088,0.0,0.0,0.0,21.0,0.0004795258179688,0.0,0.1111111111111111,10,0,0.088,2,0,0.012528855311260478,low
2652,0x90ebcbceac9de9b415acd3668c62e5c2bff8711b,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
2653,0x90ee94e6ea937ba99b2d6446c153ee7ad3621e01,0.0,0.0,0.0,0.0,0.0,9.0,4.652687388214218e-07,0.0,0.0,10,0,0.0,0,0,0.010000465268738821,low
2654,0x90f8412e7929fef66d6c04bb0d22bb848e2fdfaa,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
2655,0x9101fdade72aba94f724814a96fdbb83b14568f5,0.0,0.0087,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0,0,0.0087,2,0,0.0001933333333333333,low
2656,0x910ed86248a4afc2814e115ae415ac94198168d7,0.0,0.3,0.01,0.0,0.0,0.0,0.0005079378253547,0.0,0.2222222222222222,10,0,0.31,2,0,0.024985541051398958,low
2657,0x911003eaef71ebf9524d029582221f3ae9e21775,0.0,0.0,0.0,0.0,2.0,0.0,5.385253899227109e-06,0.0,0.0,30,0,0.0,0,0,0.030016155761697676,low
2658,0x9114afd52c3ad8f018cdad80da80f259866daa4b,0.0,0.0,0.0,0.0,10.0,61.0,2.932806075069931e-07,0.0,0.0,20,0,0.0,0,0,0.020000586561215013,low
2659,0x9115b05c877ac8f2f8c02aeaea35f58427790e66,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.05,2,0,0.01,low
2660,0x912c0c87136f4667ef0a250eec4f3a3830f9688f,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
2661,0x914b6622906d73943a5443e56fc12ee8dc308263,0.0,0.0,0.0,0.0,80.0,60.0,8.149339100368394e-05,0.0,0.0,50,0,0.0,0,0,0.05040746695501842,low
2662,0x914ee4930099b7cf5a83423ed99d12309cb0a0f9,0.0,0.0,0.0,0.0,0.0,10.0,1.3905687637744094e-05,0.0,0.0,10,0,0.0,0,0,0.010013905687637744,low
2663,0x9155f45c41607ea8aee3f173e383ac483d75192e,0.0,0.05,0.0,0.0,262.0,176.0,0.0003158286757047,0.0,0.1111111111111111,100,0,0.05,2,0,0.1043044899432364,low
2664,0x915782db070b286375c4b757f63fc9a81c3e93f7,0.0,0.2,0.0,0.0,30.0,9.0,5.072739204882188e-05,0.0,0.1111111111111111,30,0,0.2,2,0,0.03461917212816816,low
2665,0x915daaaf5c3a2dc5dabfcd2901a9200ac7f219ab,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
2666,0x9160ab7ee16e69aabf910c41c46bb798c8f9546f,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
2667,0x91628ddc3a6ff9b48a2f34fc315d243eb07a9501,0.0,0.0,0.0,0.0,0.0,127.0,0.0001457542416806,0.0,0.0,10,0,0.0,0,0,0.0101457542416806,low
2668,0x916421ed84d8ccb631786683c50ecf4bbf5ef002,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
2669,0x916b83c539186edf3101442e94c5492ec846db07,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
2670,0x9182e2521a73caa080da2adfe54dcaff2e0a4530,0.0,0.0,0.0,0.0,11.0,0.0,7.107428282987296e-07,0.0,0.0,10,0,0.0,0,0,0.010000710742828298,low
2671,0x91be0e25190b8291a48c85d327bb95793a85011e,0.0,0.0,0.0,0.0,0.0,24.0,3.615688566087421e-07,0.0,0.0,10,0,0.0,0,0,0.010000361568856609,low
2672,0x91c1842e87de6fcc81b2a83e31da00345e95059d,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0,1,9.7,2,0,0.21555555555555556,low
2673,0x91f3acf393de794e7291fbf36dfc408da617cff0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
2674,0x9212aad1cfefbc07e670c06a0a0e29d1e2d2f13b,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
2675,0x92362e4db8db96c8103f3173d1867643b1cd2422,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1111111111111111,10,0,1.0,2,0,0.03222222222222222,low
2676,0x9240b73c1c58f5172a9213164dfaff3c292542b1,0.0,0.0,0.0,0.0,0.0,3.0,0.0002904612969633,0.0,0.0,10,0,0.0,0,0,0.0102904612969633,low
2677,0x9256812d06f6f1d0acc6a676131965aad11f8727,0.0,0.0,0.0,0.0,0.0,10.0,1.654854488510683e-06,0.0,0.0,10,0,0.0,0,0,0.010001654854488512,low
2678,0x9259f1d4d54873c2b928fb5679dba0c5046acf20,0.0,0.0,0.0,0.0,130.0,0.0,1.0632348157844624e-06,0.0,0.0,60,0,0.0,0,0,0.0600063794088947,low
2679,0x926f974a623c51cac02c7f5c178dc6d2f431c23d,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0,0,0.01,2,0,0.00022222222222222223,low
2680,0x9271594e4f57ddf9c2e18cd85ec173a5e60cbda4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
2681,0x9283accf55a024002db449a8570ae79ec4654ff6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
2682,0x92a4f58009df9eac5f2af6d05977683639f0060e,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
2683,0x92ace159e05d64afcb6f574cb76cece8da0c91ab,0.0,0.0,0.0,0.0,0.0,20.0,1.2667104678187765e-05,0.0,0.0,10,0,0.0,0,0,0.010012667104678187,low
2684,0x92b406851390541f445b7c697014133d4b5bfce3,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
2685,0x92c2a0db9609cd32c6d333c4ff96016180623844,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
2686,0x92d453ab1ee0c22c27b77d80ee0f4b72c77c4be3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0,0,1.0,2,0,0.02222222222222222,low
2687,0x9303ea8ddaf762a3a1f9a8c82c4f16fb70733ac3,0.0,0.0,0.0,0.0,87.0,4.0,0.0001288607563699,0.0,0.0,180,0,0.0,0,0,0.18231949361465818,low
2688,0x930a7cd60a633128b7c5181307781e6d033ba51a,0.0,1.0,0.0,0.0,0.0,171.0,0.0006112435059593,0.0,0.1111111111111111,10,0,1.0,2,0,0.0341917846303133,low
2689,0x931292c42a5f600e80d75b7c7743f0164240882c,0.0,1.1,0.15,0.0,0.0,2.0,0.0003540287260703,0.0,0.2222222222222222,10,0,1.25,2,0,0.06787641053757197,low
2690,0x93186f4f7bcd72e804fed455f29dec21db95d445,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0,0,1.0,2,0,0.02222222222222222,low
2691,0x932a33fb93da7e259804b47ac471b92e474416a6,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
2692,0x93374f75d5a72ad4ba01149d2c7c765acfb368f0,0.0,0.0,0.0,0.0,0.0,22.0,0.0001284360637639,0.0,0.0,10,0,0.0,0,0,0.0101284360637639,low
2693,0x9339acfa818da6a0b2a196ef31d67acde156acb0,0.28,0.25,0.0,0.0,10.0,0.0,0.0004201592418252,0.0,0.2222222222222222,30,1,0.53,2,0,0.055805741717330506,low
2694,0x9346f1d460cbc0fca01997f1e5940fd55675173d,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
2695,0x93730ce5ac9de1db9f3fbb73bf522a690629ccec,0.0,0.0,0.0,0.0,529.0,0.0,0.0021377650522399,0.0,0.0,1030,0,0.0,0,0,1.2501898003807097,low
2696,0x937edbc09325a5c5dc7e58f403c1ef95ade3b32e,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
2697,0x9382f871d76147eb92ff81fd62bfac735c34d5a3,0.0,0.0,0.0,0.0,0.0,19.0,2.6165663210009552e-05,0.0,0.0,10,0,0.0,0,0,0.01002616566321001,low
2698,0x9389e143dff86096766cd9ff82198857745a8d7b,0.0,1.01,0.06,0.0,0.0,0.0,0.0002425224993176,0.0,0.1111111111111111,0,0,1.07,2,0,0.024354442387266292,low
2699,0x93947415b7928ba693fe9a05e587acac1b908756,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
2700,0x939696e968998cf5b74d64ce4abcc822d8b1b77f,0.0,0.0,0.0,0.0,0.0,180.0,3.1951803390345934e-05,0.0,0.0,10,0,0.0,0,0,0.010031951803390346,low
2701,0x93abfd95667e80852b8e21b0e73e120c1e8424c6,0.0,0.0,0.0,0.0,2070.0,47.0,0.0002579466589761,0.0,0.0,1040,0,0.0,0,0,1.0668264525335145,low
2702,0x93af0bdd3ef036537979f5ee247d2eafdf58d0e8,0.0,0.0,0.0,0.0,100.0,9.0,0.0,0.0,0.0,40,0,0.0,0,0,0.04,low
2703,0x93b06fd660042f6651fec7bdf6b2e0b6bba6660f,0.0,0.0,0.0,0.0,0.0,17.0,5.2671115402750674e-05,0.0,0.0,10,0,0.0,0,0,0.010052671115402752,low
2704,0x93c2876118426757a2922611feaf2eb1d35a7047,0.0,0.0,0.0,0.0,0.0,18.0,2.871085796832513e-05,0.0,0.0,10,0,0.0,0,0,0.010028710857968326,low
2705,0x93d1e16e8c2ca8957f23f146356e33005e7c54d5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
2706,0x93de3997db81df34b678822353a9c0824cfc08de,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
2707,0x93e07da5a6d94495ddc011d7605fa6bc2963cf8c,0.0,0.0,0.0,0.0,10.0,26.0,2.547351632117038e-05,0.0,0.0,20,0,0.0,0,0,0.020050947032642343,low
2708,0x93e76e36b311faf57f34ce14a71b61a9ee35562d,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
2709,0x93f3697bd5489c3ca6791fcea6606c153dc5f4d1,0.0,0.0,0.0,0.0,10.0,8.0,1.2775567123576738e-06,0.0,0.0,20,0,0.0,0,0,0.020002555113424716,low
2710,0x93f9707adb26d98cfc6d73c8840425010afa968b,0.0,0.0,0.0,0.0,10.0,0.0,1.4451675390645594e-06,0.0,0.0,20,1,0.0,2,0,0.02000289033507813,low
2711,0x9400e3b00ad9a7bbedd6912cf92f8fe34adc00bb,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0,0,0.1,2,0,0.0022222222222222222,low
2712,0x9425f909ccdd516832c7b27c28c8ed427a5418f0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0.02,2,0,0.0,low
2713,0x9428ca8b5fe52c33bd0bd7222d719d788b6467f4,0.0,0.0,0.0,0.0,1020.0,97.0,0.0035239108049779,14.0,0.0,1030,0,0.0,0,1,2.745353893410514,low
2714,0x9428e55418755b2f902d3b1f898a871ab5634182,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,10,0,1.0,2,0,0.03222222222222222,low
2715,0x9429d2dc3dbc0ca016a6dd3bcf791e19e2ab66ab,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0,0,0.08,2,0,0.0017777777777777779,low
2716,0x942cbea64876ff0b2e23c0712b37dc0091804e9c,0.53,1.91,0.251,0.001,20170.0,565.0,0.0237467469378723,28.0,1.0,1210,1,2.6919999999999997,2,1,9.274955928404824,low
2717,0x9431c5b43219e7246725633ffdf0d448d01996d0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
2718,0x9444b8d9cee7807d1e6062990745f2a9eb95e4dc,0.0,0.03,0.0,0.0,0.0,3.0,4.157391959703525e-06,0.0,0.1111111111111111,10,0,0.03,2,0,0.010671101218090348,low
2719,0x945fe27749f564173237fddf47749b676a14111f,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
2720,0x9461968ece76e43c4a5ab3b5607162af9cc80ddd,0.0,0.0,0.0,0.0,360.0,0.0,3.440922842852722e-05,0.0,0.0,90,0,0.0,0,0,0.09030968305585674,low
2721,0x9493f7712cb137c756a8c63690b80eb87fc8852e,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
2722,0x94a0321182f95b4b54537a6dd78df5750df3513c,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,10,0,0.11,2,0,0.012444444444444445,low
2723,0x94aaf5ceb457057ac4d1588257988d487272984f,0.0,0.05,0.0,0.0,40.0,0.0,0.0006184983078434,0.0,0.2222222222222222,60,0,0.05,2,0,0.06607065613769227,low
2724,0x94b35d942adabb3c493c58227f5e36e074fdce29,11.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0,1,11.84,2,0,0.2631111111111111,low
2725,0x94c7c5f905fc888ddc48c51a90b68ddec44f8d8c,0.0,0.0,0.0,0.0,10.0,0.0,0.0001336949935209,0.0,0.0,30,0,0.0,0,0,0.030401084980562702,low
2726,0x94dda547fc9ee6e7266d3137be7cb428b6403a6e,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0,0,0.001,2,0,2.222222222222222e-05,low
2727,0x94de7e2c73529ebf3206aa3459e699fbcdfcd49b,0.0,0.0,0.0,0.0,0.0,121.0,0.0002914887240497,0.0,0.0,10,0,0.0,0,0,0.0102914887240497,low
2728,0x94e179def45b2b377610ee915ac513ba17685151,0.0,0.0,0.0,0.0,10.0,4.0,3.2761320249811737e-06,0.0,0.0,20,0,0.0,0,0,0.020006552264049963,low
2729,0x94ea1fc190f440e8e109ca1ae8540a4efa1dcec5,0.0,0.089,0.15,0.0,0.0,0.0,7.974718077259828e-06,0.0,0.1111111111111111,10,0,0.239,2,0,0.015323321290567182,low
2730,0x9506e7bafa7267c7c488f73782181438a16a023d,0.0,0.0,0.0,0.0,10.0,0.0,0.0002025865529083,0.0,0.0,20,0,0.0,0,0,0.0204051731058166,low
2731,0x952198e93051d8157dec65a9ee3982ff741bf4a1,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,10,0,0.02,2,0,0.010444444444444445,low
2732,0x9522bd02f95c29a8722bdc908b166fe92cd6294b,0.0,0.0,0.0,0.0,10.0,5.0,0.000203527003932,0.0,0.0,20,0,0.0,0,0,0.020407054007864002,low
2733,0x952b0c9af8f8aa7c11e51384a9ec39500a9a17b1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,10,0,0.6,2,0,0.02333333333333333,low
2734,0x952c23f8f067a5e7e165ff0e42491f51d87dbc95,0.0,0.0,0.0,0.0,10.0,7.0,1.8786246757324927e-05,0.0,0.0,20,0,0.0,0,0,0.02003757249351465,low
2735,0x953cc221d2d43ba9b7eb9bdf17617aea39cea774,0.0,0.02,0.0,0.0,0.0,26.0,3.712200588996841e-05,0.0,0.1111111111111111,10,0,0.02,2,0,0.010483216317262858,low
2736,0x95442638a36c62e51fa0fc726eba02bf5dbc231b,0.0,0.0,0.0,0.0,0.0,8.0,1.3941922268735405e-07,0.0,0.0,10,0,0.0,0,0,0.010000139419222688,low
2737,0x9555bbe9d2195bc69e9bd27d2cf234bc6da6557e,0.0,0.0,0.0,0.0,10.0,5.0,7.427688235891224e-06,0.0,0.0,20,0,0.0,0,0,0.020014855376471782,low
2738,0x9562ef91f565b1d4baa96476a6fcf8e49f3495a0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,10,0,0.1,2,0,0.012222222222222223,low
2739,0x956d5740b3477f0b46dae26753b07ecbd8055908,0.0,0.0,0.0,0.0,0.0,81.0,0.0004938345301686,0.0,0.0,10,0,0.0,0,0,0.0104938345301686,low
2740,0x957e05840d80a31a26df11ee2df13cc894b588bb,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0,0,1.0,2,0,0.02222222222222222,low
2741,0x9583648c314cdf666f4f555299db3b36f5d5b2f9,0.0,0.0,0.0,0.0,10.0,17.0,2.629908023915873e-06,0.0,0.0,20,0,0.0,0,0,0.020005259816047834,low
2742,0x958b36452be2501fcfb4856df4695bdce8542995,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30,0,0.0,0,0,0.03,low
2743,0x95ad8360fe25bc9fb573d10b42f76f1bf34669af,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0,0,0.01,2,0,0.00022222222222222223,low
2744,0x95b1a87849edb0bf836c843683369fa3f9e28101,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.15,2,0,0.0,low
2745,0x95b9e639c80bed2eb2adfc73ef0e6047bd8f41d2,0.0,0.0,0.0,0.0,0.0,3.0,2.409902459908979e-06,0.0,0.0,10,0,0.0,0,0,0.010002409902459911,low
2746,0x95ba04abb8686c83c343a81e269a1a3cc674f19c,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
2747,0x95ba6cd902c5ccef17877961b3799e3b50e54294,0.0,0.0,0.11,0.0,0.0,2.0,1.3466111268799472e-05,0.0,0.0,10,0,0.11,2,0,0.010013466111268798,low
2748,0x95bbf806b84c604eb741170b7bb0e40de95c61d3,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0,0,0.015,2,0,0.0003333333333333333,low
2749,0x95eb70889a38ab69a2afe7eda05e802696f8625a,0.0,1.0,0.0,0.0,0.0,45.0,0.0005543927444409,0.0,0.1111111111111111,10,0,1.0,2,0,0.03400859884319845,low
2750,0x95ee85380073e8002833d0a2aa0976d14252ca01,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
2751,0x95fd05c60e092dadbdc1dc230558f5cee435d02d,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
2752,0x9600e2ee6377dadad7299b120026661c336a5e6d,0.0,0.0,0.0,0.0,30.0,156.0,0.0001762519405788,0.0,0.0,30,0,0.0,0,0,0.0305287558217364,low
2753,0x9603b58cbb72a0943b422da5f78d12ceae0d9dc9,0.0,0.0,0.0,0.0,320.0,11.0,0.0023742683242938,0.0,0.0,110,0,0.0,0,0,0.1361169515672318,low
2754,0x961d0b1afc3a8440e4b67c78b94c773394ccf1df,0.0,0.0,0.0,0.0,0.0,3.0,4.176435587715368e-06,0.0,0.0,10,0,0.0,0,0,0.010004176435587715,low
2755,0x96212080ca12e3b3a861f76937257c06077a6892,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
2756,0x9634445e293a87ab77ca3cf5b43da94aabc544b6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0,0,0.6,2,0,0.013333333333333332,low
2757,0x9636f21431f3b94b815e956560bfd0a8c01cd2e0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
2758,0x963c43558fdaa7e147a14a92d4b7346a65b59694,0.0,0.0,0.0,0.0,10.0,71.0,0.0001067239051468,0.0,0.0,20,0,0.0,0,0,0.0202134478102936,low
2759,0x963e02b0dcf2abe43adf4c56c452fc717e3db27d,0.0,0.0,0.0,0.0,0.0,10.0,1.895373939595967e-05,0.0,0.0,10,1,0.0,2,0,0.01001895373939596,low
2760,0x96440f6a265b9a782ec8f18ba34e83eed2bff96d,0.0,0.0,0.0,0.0,0.0,11.0,0.0004193367794356,0.0,0.0,20,0,0.0,0,0,0.020838673558871198,low
2761,0x9644f346cd3b17887d5367bc9215099fd4af37fa,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
2762,0x9649e370ee6facc62e1849eab6f4be7a2b5f4a13,0.0,0.0,0.0,0.0,0.0,62.0,0.0004061665300197,0.0,0.0,10,0,0.0,0,0,0.010406166530019701,low
2763,0x964c4909b59a0d65f1fb9615321860850dbd7567,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
2764,0x964e944b7bb99bc6c54cb93b7c0cc43588a2d57e,0.0,0.1,0.0,0.0,210.0,3.0,0.0001139896188578,0.0,0.1111111111111111,70,0,0.1,2,0,0.07304548058063967,low
2765,0x96804a3758bed8b134cd0bab838ac5b0c599c6ba,0.0,0.0,0.0,0.0,140.0,195.0,0.0001520545032864,0.0,0.0,60,0,0.0,0,0,0.0609123270197184,low
2766,0x9687d62c9e387b85f89f4a244fa92eda1582575d,0.0,0.2,0.01,0.0,0.0,0.0,0.000121168480935,0.0,0.1111111111111111,10,0,0.21000000000000002,2,0,0.01484438043870467,low
2767,0x9688948203067cb54d6e8c26ce2e22de2769ae87,0.0,0.0,0.0,0.0,0.0,11.0,8.875706652586223e-05,0.0,0.0,10,0,0.0,0,0,0.010088757066525861,low
2768,0x9692f158e9b772d1722236f6844b6a0cdc75c2e0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,10,0,0.1,2,0,0.012222222222222223,low
2769,0x96a77560146501eaeb5e6d5b7d8dd1ed23defa23,0.0,0.02,0.0,0.0,150.0,142.0,0.0002186435952336,0.0,0.1111111111111111,60,0,0.02,2,0,0.06176602350896754,low
2770,0x96c341d09f72e1aca03517eb6c399171d49891ef,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
2771,0x96dc89dbe84970ee42a2f0b35fb50599e6745ff8,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.26,2,0,0.0,low
2772,0x96f0bf791448caaf0de13f3b7f71c428d57f1940,0.0,0.0,0.0,0.0,100.0,0.0,1.3847715916168547e-06,0.0,0.0,50,0,0.0,0,0,0.05000692385795809,low
2773,0x96fdb4434cb6f90df599e32bd03c207fd99e41da,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
2774,0x97000f968549954f1b7b0889482392c3fe422723,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
2775,0x972b5236fdc8f1751879ef5e84838c63afb742fa,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
2776,0x9731b0c8436c63cb018a9d81465ede49ecb0390e,0.0,1.0,0.0,0.0,0.0,0.0,0.0004175365344467,0.0,0.1111111111111111,10,0,1.0,2,0,0.033567617722106036,low
2777,0x973aea05202c3716db94eef56da61b3f521f7972,0.0,0.0,0.0,0.0,10.0,4.0,4.511110591331047e-05,0.0,0.0,20,0,0.0,0,0,0.020090222211826624,low
2778,0x974db975d2850377b9d51de6646159cbeb596bc5,0.0,0.0,0.0,0.0,0.0,32.0,4.3272618358185946e-05,0.0,0.0,10,0,0.0,0,0,0.010043272618358186,low
2779,0x9752dad17648395aa719aee5979033a906cca596,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
2780,0x9765bb630732c70718f163ee6d472370d5b86037,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
2781,0x976e2d69ebb1a4055e9e455ef35b26c6a1b76f63,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
2782,0x9773e41dade08f3ceee8c714c5e0d0df09ce3c17,0.0,0.0,0.0,0.0,0.0,22.0,3.5245707063814604e-06,0.0,0.0,10,0,0.0,0,0,0.010003524570706381,low
2783,0x977c2300b8c6cb3d0dd8f49259d81c8c059dc329,6.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0,1,6.29,2,0,0.27955555555555556,low
2784,0x97803ade7b9f40dc84598e2e0826d8d29ba59df9,0.0,0.0,0.0,0.0,0.0,2.0,5.526089418159125e-05,0.0,0.0,10,0,0.0,0,0,0.01005526089418159,low
2785,0x978452c747ee0b617285caf3c50cae0103af5656,0.0,0.0,0.0,0.0,10.0,0.0,2.067109783335003e-08,0.0,0.0,20,0,0.0,0,0,0.020000041342195667,low
2786,0x9795fc7521fc9a3daf42b51d967add4d889f9057,0.0,0.0,0.0,0.0,10.0,0.0,5.347068025070336e-05,0.0,0.0,20,0,0.0,0,0,0.020106941360501406,low
