source,target,Votes,CF_contribution,ED_purchaseValue,SP_value,AU_value,mentions
0x98397a068d413d3c92a506f98c5f25d33a9dac14,0x8df737904ab678b99717ef553b4efda6e3f94589,,,,,,4.0
0x98397a068d413d3c92a506f98c5f25d33a9dac14,0x93730ce5ac9de1db9f3fbb73bf522a690629ccec,20.0,,,,,2.0
0x98397a068d413d3c92a506f98c5f25d33a9dac14,0x93b06fd660042f6651fec7bdf6b2e0b6bba6660f,,,,,,1.0
0x98397a068d413d3c92a506f98c5f25d33a9dac14,0x942cbea64876ff0b2e23c0712b37dc0091804e9c,,,,,,2.0
0x98397a068d413d3c92a506f98c5f25d33a9dac14,0xa5e1c37ad90baacb791cfa18506224d7c50f1619,,,,,,1.0
0x98397a068d413d3c92a506f98c5f25d33a9dac14,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,,,,,,21.0
0x98397a068d413d3c92a506f98c5f25d33a9dac14,0xadbd9aeda5633448e8b4953b4376c9514075abf4,,,,,,1.0
0x98397a068d413d3c92a506f98c5f25d33a9dac14,0xbcfd8ddac6b8fe5144553b50790ca631b1760fb0,,,,,,1.0
0x98397a068d413d3c92a506f98c5f25d33a9dac14,0xbe40dcadb6bf4de1c7810eca3504e5f3bea9cf35,,,,,,19.0
0x98397a068d413d3c92a506f98c5f25d33a9dac14,0xc4798b79d22630cee83b4ecb0fd98cd5ff0fbb62,,,,,,23.0
0x98397a068d413d3c92a506f98c5f25d33a9dac14,0xcb42ac441fcade3935243ea118701f39aa004486,,,,,,1.0
0x98397a068d413d3c92a506f98c5f25d33a9dac14,0xcf6165e56c3383978f6eaaf58b314af41569c0f0,,,,,,2.0
0x98397a068d413d3c92a506f98c5f25d33a9dac14,0xd70a0999e4afcd794ae01dd7194f34d60e5e21f4,,,,,,3.0
0x98397a068d413d3c92a506f98c5f25d33a9dac14,0xe11bfcbdd43745d4aa6f4f18e24ad24f4623af04,,,,,,1.0
0x98397a068d413d3c92a506f98c5f25d33a9dac14,0xe7925d190aea9279400cd9a005e33ceb9389cc2b,,,,,,2.0
0x98397a068d413d3c92a506f98c5f25d33a9dac14,0xf0cad7c8b383f79a879eb6df644e336234ebdac8,,,,,,9.0
0x98397a068d413d3c92a506f98c5f25d33a9dac14,0xf33be868a71c5c7856df703ca3b53ddf751a6b7a,,,,,,6.0
0x98397a068d413d3c92a506f98c5f25d33a9dac14,0xf9875c1544f2c9aeacec50fed687d984ddaa9d00,,,,,,3.0
0x98397a068d413d3c92a506f98c5f25d33a9dac14,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,,0.1,,,,
0x98397a068d413d3c92a506f98c5f25d33a9dac14,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,,0.1,,,,
0x98397a068d413d3c92a506f98c5f25d33a9dac14,0xffadc07f1bfb127f4312e8652fe94ab0c771b54d,,,,,,1.0
0x984ceda4dc3c1c78d7e52b2ffe3a9251c72833ad,0x39a45e576ddc0540d17b1c1ce2f6dc1656ed100c,10.0,,,,,
0x9860102cc68aacad60c54a4501cc887c87fab627,0x567f0164e988e5428e082994aee631acfd3eebf0,,,,,,1.0
0x98716c6baebf5fd1a9180e15880f4d9d7138b0ca,0x0c955318f4d56c57607452257ff51c142a5f2cf2,,,,,,9.0
0x98716c6baebf5fd1a9180e15880f4d9d7138b0ca,0x0f1c01d98ae190ad2739a6075b21c2343d8b412e,10.0,,,,,
0x98716c6baebf5fd1a9180e15880f4d9d7138b0ca,0xf4fe36e391f71b1e2266ef801d967a486c1538ba,,,,,,5.0
0x9875094945893d40979e2858b6caf788dcce3368,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,,1.0,,,,
0x987f05b5eeb8b30b02329d3888bebc3a7424e999,0x1528cc7b26392c8eef9a3d34ae105f8948cb8756,,,,,,2.0
0x987f05b5eeb8b30b02329d3888bebc3a7424e999,0x648aa14e4424e0825a5ce739c8c68610e143fb79,,,,,,1.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x00de4b13153673bcae2616b67bf822500d325fc3,900.0,,,,,71.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x0230c6dd5db1d3f871386a3ce1a5a836b2590044,,,,,,3.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x04dcf5f5991f575aac67f2068a1392385a3080cb,,,,,,3.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x0653f05d22e5fe46f15639616e3bfd51c9060214,100.0,,,,,
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x0cacc6104d8cd9d7b2850b4f35c65c1ecdeece03,5.0,,,,,2.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x10f5d45854e038071485ac9e402308cf80d2d2fe,100.0,,,,,
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x1464d4e3c815de3028572b850c6c34dfc57e9320,35.0,,,,,
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x15c6ac4cf1b5e49c44332fb0a1043ccab19db80a,,,,,,1.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x15f44e08d75277915fe09d90490511e75df9b70a,480.0,,,,,
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x1e8e749b2b578e181ca01962e9448006772b24a2,,,,,,1.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x28ace08ae71e962a8079bc654914d41f76714ac0,374.0,,,,,
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x2e998ea60f0c6e3aad71b4f56847e1b5e4658786,140.0,,,,,
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x2f71129b240080c638ac8d993bff52169e3551c3,100.0,,,,,
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x33f19221618359fdbd68245220b1e6d07d2da12c,,,,,,1.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x3839acf1ee7699d1f46b1be840d8ad8317fdf757,1600.0,,,,,
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x399e0ae23663f27181ebb4e66ec504b3aab25541,,,,,,9.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x3a900a9b8b6901bdd1a68a67a4e19a785acaa403,,,,,,2.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x3b3525f60eeea4a1ef554df5425912c2a532875d,,0.02,,,,6.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x3d9456ad6463a77bd77123cb4836e463030bfab4,100.0,,,,,20.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x4086583a20335ba5a333547b6d5327ad6e002261,20.0,,,,,
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x445d959751d21b6a460b30d0cd0c88ce63b01847,470.0,,,,,
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,200.0,,,,,1.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x48f3b8871c0da97c2db6ec35e0961fc269870d63,,,,,,1.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x4aa9c5546be68486c4ef264a230d25674a1a728e,,,,,,1.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x4b38c372b6f60dcc892726d5ce6bfd3e4ec1da8c,1285.0,,,,,
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x51976f2c831640098b12b678be637af21a3cab06,10.0,,,,,1.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,60.0,,,,,
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x55e2780588aa5000f464f700d2676fd0a22ee160,423.0,,,,,1.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x59a5493513ba2378ed57ae5ecfb8a027e9d80365,100.0,,,,,
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x5aee47ca8a79176a6754884f3a321a09ad177979,1250.0,,,,,
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,,,,,,4.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x648aa14e4424e0825a5ce739c8c68610e143fb79,5.0,,,,,10.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x68f9d801c96ac6ccf562f3600cef77c4504449b6,,,,,,4.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x70b71b98c8b95643462c68e0a396d0a6d15337bf,200.0,,,,,
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x7d03c5c37f77fd01211334b9115ca108c84e8f3b,,,,,,1.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x7d3a2406e2f6e1fc3f538db21095e3cd33026fd5,170.0,,,,,
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x86044898ebff797f256dbd0aa60c578ae95f49ba,80.0,,,,,
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,173.0,,,,,7.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x8926b75642c2650ae3c5b227bad2f7158ceaccd1,500.0,,,,,
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x8df168a41c3a3c6be0e9208d5027ea80f2c5ba25,200.0,,,,,
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x9031537e04e25f02dccfd0988214ac320611ed6f,,,,,,1.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x942cbea64876ff0b2e23c0712b37dc0091804e9c,,,,,,8.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x94c7c5f905fc888ddc48c51a90b68ddec44f8d8c,320.0,,,,,
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x9887d70d026818ca841be7d41ae1adacc5cb9903,,,,,,2.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x9c159121ceebf937e9bad98fd0c895d7f6038bd4,,,,,,2.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x9f2942ff27e40445d3cb2aad90f84c3a03574f26,350.0,,,,,1.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0x9f9bd2368f9161f19f0fbf8aed0b70a16dc92330,40.0,,,,,
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0xa5e1c37ad90baacb791cfa18506224d7c50f1619,,,,,,7.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0xa7dd69f0fc70f9b8cce9fb9e6eece538d88d6889,,,,,,1.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0xa99438a1a6de4943756c9ef05be41288d2eec6ca,,,,,,3.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0xbc62985faabed27a8f174cbd5ea1ee7b1ed8fc12,830.0,,,,,4.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0xbcfd8ddac6b8fe5144553b50790ca631b1760fb0,350.0,,,,,2.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0xbe40dcadb6bf4de1c7810eca3504e5f3bea9cf35,,,,,,5.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0xc2013c235cf746a8164747e25254c7b538864e10,30.0,,,,,
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0xc456f05c5dccffc4a68a59bb10b25995e26aecd6,,,,,,1.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0xc4f287b062a3d391bb8ff86ace1fe337f0512b23,,,,,,1.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0xc57c5ae582708e619ec1ba7513480b2e7540935f,,0.3,,,,
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0xc99132ce2810554b7ad9b0ad95b271f343db02f6,150.0,,,,,
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0xced09ccfc82b091195bde04e6cd65374518e7b95,300.0,,,,,
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0xcf6165e56c3383978f6eaaf58b314af41569c0f0,,,,,,2.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0xd3e9d60e4e4de615124d5239219f32946d10151d,5.0,,,,,
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0xd93fe5c6ffa046977727a65a715a4ac8d9e810ad,100.0,,,,,
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0xdd8e2548da5a992a63ae5520c6bc92c37a2bcc44,100.0,,,,,5.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0xe16c0e1bf3b75f67e83c9e47b9c0eb8bf1b99ccd,,,,,,1.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0xe340b00b6b622c136ffa5cff130ec8edcddcb39d,15.0,,,,,8.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0xe479c62556eb5be7875cf5913b761fe6705aaf9e,100.0,,,,,
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0xec9fc768b867529d29aec14ac95832976ed09fd4,50.0,,,,,
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0xef03254abc88c81cb822b5e4dcdf22d55645bce6,,,,,,1.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0xf3b1b6e83be4d55695f1d30ac3d307d9d5ca98ff,,,,,,1.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0xf719d5d368da5c7006bfbb7e0a4873b5115aa11f,200.0,,,,,1.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0xf83775c95a00612d4cac5053dd484ffa81bae0ad,700.0,,,,,3.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,,0.3,,,,
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0x00de4b13153673bcae2616b67bf822500d325fc3,,,,,,1.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0x04dcf5f5991f575aac67f2068a1392385a3080cb,,,,,,8.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0x0aa54d162a5c7e4ca8378fa66e3d63db3ce88e8a,,,,,,22.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0x0cacc6104d8cd9d7b2850b4f35c65c1ecdeece03,,,,,,10.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0x0de37289ab18754a1874c1c7d66ec4b1bcf9733a,,,,,,3.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0x17cd072cbd45031efc21da538c783e0ed3b25dcc,,,,,,1.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0x19e86826048a3458becdd6b0459db22753861906,,,,,,1.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0x29403ec0a4c563ee477b1cdee51d5db9022212fb,510.0,,,,,
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0x2a91d4ff6ad3bf749fd4950191c780fb20819425,,,,,,3.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0x2bd5d2e3d5852ad9960638083cb7c9f493e7a597,200.0,,,,,
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0x32802f989b4348a51dd0e61d23b78be1a0543469,,,,,,6.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0x394460559dbf84928d71e12c319f103b000993ec,,,,,,1.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,,,,,,2.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0x4b3b388be656c36c422f8c9c9b6f20cbcaf53e3e,,,,,,3.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0x4defa30195094963cfac7285d8d6e6e523c7f90d,,,,,,10.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0x51976f2c831640098b12b678be637af21a3cab06,,,,,,1.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0x5ebda6c2ca3970911f46557a322ddd3d3a8718d3,1030.0,,,,,
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0x6375885ce997543cc7e057fe9af3e255d52fb4f4,,,,,,3.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0x64e8b17a8c5c439156584112c66cf5619c4c6d70,,,,,,2.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0x68f9d801c96ac6ccf562f3600cef77c4504449b6,,,,,,1.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0x751077dfd4942aa28985baa850f4c648d241c863,,,,,,1.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0x77cf3aea4db8522aba72bc116cac550707c57d2e,,,,,,5.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0x78811a8c5943d5fd339986e5fff079b07d8b3e93,,,,,,1.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0x7dda22f0410f232f956e31824f78fdd95fc0f7d1,,,,,,2.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0x7fdca0a469ea8b50b92322afc0215b67d56a5e9a,,,,,,1.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,,,,,,1.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0x9259f1d4d54873c2b928fb5679dba0c5046acf20,,,,,,19.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0x969d53ead869b7242715038551e1cbdbce514b68,800.0,,,,,
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0x9885a84930e3c8c865a1d3debdc204f990bab7c3,,,,,,1.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0x9f2942ff27e40445d3cb2aad90f84c3a03574f26,,,,,,17.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0x9fc3b33884e1d056a8ca979833d686abd267f9f8,,,,,,1.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0xa0a1a1736d98c835bd2608abfe242ba7e65d2126,,,,,,2.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0xa62e8d6d73b44b127efb8a094d050e7982ef8210,,,,,,3.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0xaaa1d204d78de81a6eff5264928a6b49ee748050,,,,,,3.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0xadc05c3becb35d4c610f5ab157cf603528443391,,,,,,1.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0xb0623c91c65621df716ab8afe5f66656b21a9108,,,,,,5.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0xb2ebc9b3a788afb1e942ed65b59e9e49a1ee500d,,,,,,2.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0xb8c50ae12576069aa5ef8304356957efc12d4f38,,,,,,1.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0xbc891f8e10c86ef2cff7f23d100eb6ae9a84c654,,,,,,1.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0xbe40dcadb6bf4de1c7810eca3504e5f3bea9cf35,,,,,,1.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0xc46e9a66fddc8d1a69529d86e668236f02957f1b,,,,,,1.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0xc4798b79d22630cee83b4ecb0fd98cd5ff0fbb62,,,,,,1.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0xc7e6bbf6dbe78b40640385e73dc1958f4428fb3e,800.0,,,,,1.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0xda18e1537622802ec576d99a8e3913914653bd6f,,,,,,9.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0xe0a0fa1a9f35a8b8e638469456d9d4a408932313,,,,,,3.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0xe3156f4f76d8006381ecc04a3240225d8c22f456,,,,,,1.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0xe62d071ea99a63798fec7222c483c53e87f2a32e,,,,,,2.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0xf252945cc6bc4c5182dba81bfe0a2f7bbd7b96c2,,,,,,1.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0xf5272b55ab764bf21e50d509a1102b00c7c866be,,,,,,1.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0xf60b2ce9476ce320e55a17205c9ee2cb4029cdc9,,,,,,1.0
0x9887d70d026818ca841be7d41ae1adacc5cb9903,0xfa398d672936dcf428116f687244034961545d91,510.0,,,,,9.0
0x9888c2fe6c97684c67c14c6ba640efcbcc7f357f,0x035126a900014242ab58230528ae8f6484e03c28,,,,,,1.0
0x9888c2fe6c97684c67c14c6ba640efcbcc7f357f,0x03d1a11f5e98a02ecd31962dc787000451e0c1d2,,,,,,1.0
0x9888c2fe6c97684c67c14c6ba640efcbcc7f357f,0x08cbf077180d45868cc04d8c053ec37025545933,,,,,,1.0
0x9888c2fe6c97684c67c14c6ba640efcbcc7f357f,0x14de2c6b28e0c4a06e140e7c91604faeeea350af,,,,,,3.0
0x9888c2fe6c97684c67c14c6ba640efcbcc7f357f,0x2b0d29ffa81fa6bf35d31db7c3bc11a5913b45ef,,,,,,2.0
0x9888c2fe6c97684c67c14c6ba640efcbcc7f357f,0x32802f989b4348a51dd0e61d23b78be1a0543469,,,,,,1.0
0x9888c2fe6c97684c67c14c6ba640efcbcc7f357f,0x32ad9a84ef02f215280629c8ade3f583880a0e2a,,,,,,1.0
0x9888c2fe6c97684c67c14c6ba640efcbcc7f357f,0x3a900a9b8b6901bdd1a68a67a4e19a785acaa403,,,,,,1.0
0x9888c2fe6c97684c67c14c6ba640efcbcc7f357f,0x3b706114b380c3741b1fd43e061f6a1c017e997a,,,,,,3.0
0x9888c2fe6c97684c67c14c6ba640efcbcc7f357f,0x483cdc51a29df38adec82e1bb3f0ae197142a351,,,,,,1.0
0x9888c2fe6c97684c67c14c6ba640efcbcc7f357f,0x4d01ada0e39662d6a79ba627cac4f1aca6488db5,,,,,,3.0
0x9888c2fe6c97684c67c14c6ba640efcbcc7f357f,0x513a5be7f04fbeeb3cfc1a06414fc726a515abfb,,,,,,1.0
0x9888c2fe6c97684c67c14c6ba640efcbcc7f357f,0x5ef944257cb567d3040489f547012e59a96a11e3,5.0,,,,,29.0
0x9888c2fe6c97684c67c14c6ba640efcbcc7f357f,0x6847c39414f57ce409004ecd7f0f97bb49738c2d,,,,,,34.0
0x9888c2fe6c97684c67c14c6ba640efcbcc7f357f,0x6b2261273dc6d2ea538b961fede736cd021467bb,,,,,,1.0
0x9888c2fe6c97684c67c14c6ba640efcbcc7f357f,0x6ec2b83953260ec328907e7760cbe9d3506a0170,,,,,,1.0
0x9888c2fe6c97684c67c14c6ba640efcbcc7f357f,0x78ab747d6675ab1dfee31d0bfb6862124565aefc,,,,,,1.0
0x9888c2fe6c97684c67c14c6ba640efcbcc7f357f,0x7fdca0a469ea8b50b92322afc0215b67d56a5e9a,,,,,,14.0
0x9888c2fe6c97684c67c14c6ba640efcbcc7f357f,0x963c43558fdaa7e147a14a92d4b7346a65b59694,,,,,,1.0
0x9888c2fe6c97684c67c14c6ba640efcbcc7f357f,0x9c3dcdd0555556d63c93418647e036d21cd7ebdb,,,,,,7.0
0x9888c2fe6c97684c67c14c6ba640efcbcc7f357f,0xadbd9aeda5633448e8b4953b4376c9514075abf4,,,,,,4.0
0x9888c2fe6c97684c67c14c6ba640efcbcc7f357f,0xaebf8dde13a1c2c92b18c9393fed76839e95a9c2,,,,,,1.0
0x9888c2fe6c97684c67c14c6ba640efcbcc7f357f,0xc4798b79d22630cee83b4ecb0fd98cd5ff0fbb62,,,,,,4.0
0x9888c2fe6c97684c67c14c6ba640efcbcc7f357f,0xc7a0d765c3af6e2710ba05a56c5e2ca190c2e11e,,,,,,1.0
0x9888c2fe6c97684c67c14c6ba640efcbcc7f357f,0xd068a1927a6059b7d326a4598f89b7062e995de3,,,,,,1.0
0x9888c2fe6c97684c67c14c6ba640efcbcc7f357f,0xe16c0e1bf3b75f67e83c9e47b9c0eb8bf1b99ccd,,,,,,1.0
0x9888c2fe6c97684c67c14c6ba640efcbcc7f357f,0xec9fc768b867529d29aec14ac95832976ed09fd4,,,,,,3.0
0x98a2326995f43bd122903012ae1975565dec75a5,0x4d6eb9e5407c28b4df764465ef38d38e929aeca1,780.0,,,,,
0x98b267c74728e49fd14bdeedd7e08f6c610be38a,0x5f5676b24d7b6faf586292977c29fb0b7f74ac4f,,,,,,253.0
0x98b267c74728e49fd14bdeedd7e08f6c610be38a,0xbe1088d87f8a1c5ccb210fd7912c09885657e126,,,,,,6.0
0x98cc750a40d846759d4aab1af5a8331830852d4e,0x84da37133a088fbf4e21d80aec2cc260b52ea116,,,,,,1.0
0x98d539ae90481e921fd9fb826500f2af06337555,0x2ae8c972fb2e6c00dded8986e2dc672ed190da06,,0.1,,,,
0x98dc82470cd96449eff7a21837644e8a0b83f40e,0x00de4b13153673bcae2616b67bf822500d325fc3,,,,,,1.0
0x98dc82470cd96449eff7a21837644e8a0b83f40e,0x1417e1049b16a09912b6b85035356557428e492a,,,,,,1.0
0x98dc82470cd96449eff7a21837644e8a0b83f40e,0x1c277bd41a276f87d3e92bccd50c7364aa2ffc69,,,,,,1.0
0x98dc82470cd96449eff7a21837644e8a0b83f40e,0x648aa14e4424e0825a5ce739c8c68610e143fb79,,,,,,1.0
0x98dc82470cd96449eff7a21837644e8a0b83f40e,0x75d4bdbf6593ed463e9625694272a0ff9a6d346f,,,,,,1.0
0x98dc82470cd96449eff7a21837644e8a0b83f40e,0x9e64b47bbdb9c1f7b599f11987b84c416c0c4110,,,,,,1.0
0x98dc82470cd96449eff7a21837644e8a0b83f40e,0xc86eec93a27dc60c5abb044f86d5fb39eae27727,,,,,,1.0
0x98dc82470cd96449eff7a21837644e8a0b83f40e,0xdc826ac58a5fa9f4f35aad8ad6b679fa2f9fd6dd,,,,,,52.0
0x98dc82470cd96449eff7a21837644e8a0b83f40e,0xe16c0e1bf3b75f67e83c9e47b9c0eb8bf1b99ccd,,,,,,4.0
0x98e731edd9709cfaa0c0ced75586502f55ac7351,0x0b8fa0e33997038a05d78cce8e1bdfe8cfcecdef,10.0,,,,,
0x98f76ae47f75018f20d6e0e827df071086647a21,0xf114abee8839d653a44d0cf0f9460c8cd28acb31,,,,,,1.0
0x990bd987ce4b0b9dfc5c1f67759e64d728fcb366,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,,0.2,,,,
0x99101372ecf5252544c58eef00859abce52274d3,0x0433062f9f466c4a184b2ba0e4da38efea5e2f87,,,,,,2.0
0x99101372ecf5252544c58eef00859abce52274d3,0x3a54c7e77b75f0d288e1bab7dfeec7684fc57246,,,,,,2.0
0x99101372ecf5252544c58eef00859abce52274d3,0x3a8b669ff0630baff1433041646ee0d2ffa20772,,,,,,1.0
0x99101372ecf5252544c58eef00859abce52274d3,0x9c3dcdd0555556d63c93418647e036d21cd7ebdb,,,,,,2.0
0x99106609349591224d81a575f7da64d87f4ca849,0xadbd9aeda5633448e8b4953b4376c9514075abf4,,0.033,,,,
0x9917cb69e3d398143378dba10284be842cc0ee3c,0x15a3d0fb90bb6358f165b2915273a086453bfa77,5.0,,,,,
0x9917cb69e3d398143378dba10284be842cc0ee3c,0x33ed481f752f05a292346c71e16afbb0fe548656,3.0,,,,,
0x9917cb69e3d398143378dba10284be842cc0ee3c,0x376275c4f9e4fffd8a89a90852f253f8e3373f67,1.0,,,,,
0x9917cb69e3d398143378dba10284be842cc0ee3c,0x4a5b536a613e69f43a52f6aa7a7f3765428329ad,1.0,,,,,
0x9917cb69e3d398143378dba10284be842cc0ee3c,0x4d6eb9e5407c28b4df764465ef38d38e929aeca1,2.0,,,,,
0x9917cb69e3d398143378dba10284be842cc0ee3c,0x59abbee2f246946dba01fb037be603cc0b2b3909,3.0,,,,,
